segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,992308.172062,953312.985941,0.946851,0.985582
2,137425,1786040.038407,1173997.157590,0.615552,0.936459
3,127883,1722689.226996,1206062.528428,0.593876,0.848268
4,146877,1606649.324191,1224690.324206,0.731346,0.959439
5,142197,1598322.522987,1252125.211773,0.711731,0.908516
6,170046,1302985.199167,1287879.226638,1.044039,1.056285
7,149405,1702129.941713,1268480.839811,0.702203,0.942261
8,150144,1723087.138814,1228097.025631,0.697093,0.978060
9,152506,1864450.255331,1282141.776943,0.654374,0.951570
10,80834,1890445.214111,1103265.231064,0.342074,0.586144
11,102854,1863356.100938,1088608.043585,0.441586,0.755857
12,137135,1374850.879073,1182867.493872,0.797963,0.927475
13,160372,610062.806539,1513867.775963,2.103023,0.847482
14,155368,664979.922349,973961.906585,1.869145,1.276173
15,109326,1915004.866810,439785.926147,0.456713,1.988713
16,161628,1696420.981422,1248431.669412,0.762207,1.035719
17,160683,1344358.265622,1224706.436731,0.956192,1.049610
18,142011,1754513.938893,1114514.382962,0.647523,1.019357
19,132491,1606344.733656,1072695.320416,0.659838,0.988098
20,150898,1752121.569258,1096654.280651,0.688984,1.100788
21,146681,1708864.357114,706799.504127,0.686683,1.660228
22,151916,1647627.102488,953574.780229,0.737623,1.274497
23,158945,1638341.919074,932376.662921,0.776126,1.363784
24,153297,1767740.927010,1016989.539318,0.693753,1.205889
25,151891,1869808.745990,1306414.996249,0.649868,0.930124
26,147570,1915426.154512,1061390.708669,0.616343,1.112277
27,155552,1831313.302279,1276345.762805,0.679521,0.974983
28,154243,1902912.001177,1216098.740035,0.648450,1.014674
29,150880,1924064.465263,1183858.490546,0.627339,1.019581
30,139674,1897574.905112,1133831.637471,0.588853,0.985501
31,160538,1874514.179157,1232168.033445,0.685140,1.042312
32,133351,1841332.462690,935546.156912,0.579367,1.140305
33,167784,1672932.647831,996874.364204,0.802347,1.346481
34,140554,1729203.778607,1098338.019071,0.650260,1.023758
35,152139,1716359.689514,968923.415216,0.709124,1.256149
36,128406,1683129.909586,896526.062048,0.610320,1.145809
37,143170,1706887.838799,931407.056229,0.671022,1.229709
38,154159,1688458.539826,1250435.170037,0.730413,0.986274
39,157930,1667451.668776,1073348.070477,0.757707,1.177102
40,149703,1743297.743553,875850.098644,0.686988,1.367385
41,165256,1678526.044394,1008301.829611,0.787624,1.311163
42,129999,1790079.561967,982783.567706,0.580975,1.058211
43,129069,1699487.106724,973377.096977,0.607567,1.060793
44,161182,1768958.815528,1175970.714643,0.728935,1.096503
45,139546,1624685.253772,1159632.367929,0.687129,0.962691
46,165225,1720011.661266,1256343.098310,0.768483,1.052101
47,152540,1650150.222834,1133947.272905,0.739521,1.076170
48,152066,1742879.286421,1063651.037547,0.697999,1.143728
49,145669,1450114.222473,1023754.165946,0.803628,1.138312
50,121197,1527826.970771,964881.687021,0.634611,1.004865
51,122343,1569693.920545,999743.041123,0.623525,0.978996
52,161188,1563252.361457,1198736.978903,0.824885,1.075719
53,119635,1458426.693755,975723.482041,0.656241,0.980893
54,154748,1456044.743747,851116.625304,0.850238,1.454541
55,135152,1501148.994008,815175.375001,0.720259,1.326360
56,128993,1530600.918008,1016962.230387,0.674208,1.014732
57,152733,1672179.528037,467747.340860,0.730701,2.612231
58,158047,1662434.902726,1267451.931839,0.760557,0.997573
59,145391,1581833.593836,731744.008131,0.735304,1.589529
60,148113,1761894.959059,1331473.924364,0.672517,0.889919
61,139021,1721932.664905,874992.204603,0.645884,1.271060
62,99086,1708776.227204,867639.458471,0.463892,0.913615
63,155826,1708859.769690,1050938.404335,0.729497,1.186186
64,131776,1702481.192655,954183.016435,0.619219,1.104828
65,161668,1626837.884924,1170500.832038,0.795005,1.104949
66,156689,1706924.919817,1244985.624216,0.734369,1.006849
67,156706,1730751.587425,1285089.036889,0.724337,0.975534
68,117615,1690680.392448,972567.424655,0.556533,0.967460
69,147030,1722116.192983,1077509.611946,0.683020,1.091628
70,147651,1589717.114653,1175470.081516,0.743030,1.004881
71,146173,1717219.661089,921132.426428,0.680975,1.269507
72,153740,1756922.534196,999493.802143,0.700042,1.230543
73,149239,1741518.988498,1035645.952751,0.685558,1.152819
74,121212,1682487.481900,941937.579861,0.576347,1.029469
75,126340,1603506.438163,1304066.017724,0.630319,0.775053
76,166759,1768583.157614,947386.519554,0.754317,1.408160
77,120489,1799357.312027,906355.874553,0.535698,1.063503
78,137867,1655926.362722,1187636.611822,0.666054,0.928681
79,166986,1707343.424600,1179377.602148,0.782437,1.132706
80,156312,1661678.543967,1090932.540087,0.752550,1.146263
81,155114,1640005.925481,1350808.787393,0.756651,0.918644
82,145249,1751842.223081,995363.923719,0.663297,1.167404
83,139566,1664822.050216,1101481.031854,0.670659,1.013661
84,165233,1721980.799167,1243155.215523,0.767642,1.063314
85,154189,1683661.790377,1086680.588496,0.732636,1.135119
86,144519,1621194.773335,999794.434969,0.713148,1.156390
87,84049,1743211.549787,889304.710168,0.385720,0.756087
88,147160,1699499.468461,987304.311086,0.692722,1.192419
89,153396,1686107.842001,1057993.830407,0.727811,1.159901
90,134418,1670341.518257,904714.016412,0.643787,1.188601
91,154260,1675454.316915,594254.322097,0.736564,2.076687
92,163038,1666616.141298,1417336.687321,0.782606,0.920250
93,150016,1606175.709863,1364249.575147,0.747196,0.879698
94,144380,1695775.181042,1130096.688538,0.681128,1.022072
95,164687,1739503.676953,1258872.910934,0.757398,1.046568
96,132784,1620662.051480,1101747.641009,0.655456,0.964170
97,149332,1856651.798172,1179218.189393,0.643446,1.013092
98,158260,1861846.919365,1274593.693072,0.680013,0.993320
99,162981,1862708.392060,1342148.951591,0.699974,0.971463
100,155955,1873069.454707,1352976.453410,0.666094,0.922145
101,129712,1830474.462458,1120311.805218,0.566900,0.926256
102,123749,1916596.502657,1051131.118665,0.516536,0.941835
103,161577,1899075.952280,871887.147163,0.680655,1.482550
104,151853,1881118.731992,1053729.832351,0.645799,1.152880
105,116608,1646880.026035,799830.252476,0.566443,1.166327
106,134524,1747325.485393,1043427.420139,0.615908,1.031401
107,151133,1695271.285975,1313738.572933,0.713198,0.920323
