segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1939488.463984,1409649.132963,2.589318,3.562555
2,710279,2147078.221216,1754019.893545,2.646495,3.239548
3,679140,2156640.500828,1319441.252120,2.519252,4.117743
4,700147,2187178.042853,1468702.418783,2.560915,3.813690
5,783850,2121068.135763,1411459.646000,2.956435,4.442777
6,929825,2179904.316413,1411864.861474,3.412352,5.268635
7,705564,2138818.807279,1782285.405345,2.639079,3.167008
8,767773,2136705.257900,1942001.714179,2.874605,3.162811
9,761981,2148260.266270,1924516.135597,2.837574,3.167470
10,606513,2341594.884879,2029152.791946,2.072136,2.391197
11,657859,2275208.351869,1839831.360368,2.313138,2.860519
12,761088,2367000.228472,1441311.371844,2.572329,4.224420
13,739577,2368451.804212,2076338.314062,2.498094,2.849543
14,844923,2363827.986618,1781407.712269,2.859508,3.794406
15,694338,2342937.324079,2058672.417102,2.370829,2.698197
16,861235,2350396.065176,1530861.235375,2.931370,4.500656
17,856710,2336877.600860,1658216.157660,2.932837,4.133164
18,800453,2030833.496291,1783727.116966,3.153200,3.590024
19,777652,2168055.513162,1926572.629113,2.869491,3.229162
20,829756,2161906.460019,1980587.876581,3.070460,3.351554
21,786538,1839802.472108,1581087.355165,3.420098,3.979732
22,802857,1196420.085882,1602331.164026,5.368395,4.008445
23,744812,2152438.106157,1940336.042662,2.768254,3.070858
24,798337,2166884.242609,2008930.223925,2.947410,3.179153
25,783839,1957647.811965,1471933.951780,3.203187,4.260186
26,775867,1716576.305686,1697161.698091,3.615881,3.657245
27,847521,2370526.945351,2018933.802207,2.860194,3.358291
28,862017,2358587.514257,2125768.702838,2.923841,3.244067
29,846826,1618515.251497,2071610.243370,4.185693,3.270214
30,815719,1153777.898924,1709766.984511,5.655986,3.816749
31,851477,2352139.124719,1584828.065059,2.896009,4.298142
32,735207,2349061.215247,1567698.349052,2.503833,3.751778
33,800097,2350550.258907,2117834.447484,2.723097,3.022321
34,808090,2341967.182825,1278727.374856,2.760380,5.055589
35,843548,2268726.804457,2123699.247627,2.974525,3.177655
36,747853,1407369.276533,1421444.790122,4.251069,4.208974
37,773319,2085200.914577,1746209.233140,2.966885,3.542847
38,800142,2348832.021551,1992044.551697,2.725242,3.213350
39,848136,1611495.298608,2096696.820286,4.210430,3.236084
40,819096,2042875.159461,2099962.838726,3.207620,3.120421
41,897913,1343758.459288,2207771.484502,5.345681,3.253645
