segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1905638.539464,1198674.747190,0.493046,0.783839
2,137425,1792087.213745,1066286.500863,0.613475,1.031055
3,127883,2001457.783901,591358.725193,0.511159,1.730023
4,146877,1967253.115658,826399.151809,0.597288,1.421850
5,142197,1963681.501718,1021232.147817,0.579308,1.113925
6,170046,1848121.186089,959006.467536,0.736082,1.418518
7,149405,1798133.542573,1225036.547534,0.664711,0.975677
8,150144,1750637.425723,962030.997776,0.686123,1.248559
9,152506,1820589.905596,1049690.822436,0.670139,1.162293
10,80834,1856442.739313,845245.312167,0.348339,0.765070
11,102854,1410237.911310,1011448.388148,0.583470,0.813519
12,137135,1799055.344642,1169136.991360,0.609809,0.938367
13,160372,1866080.900869,1096044.901149,0.687524,1.170551
14,155368,1844553.307074,1252109.950758,0.673846,0.992680
15,109326,1845874.919343,1070344.947840,0.473818,0.817127
16,161628,1947039.263745,1205288.838111,0.664098,1.072792
17,160683,1913051.196842,1309067.008392,0.671944,0.981970
18,142011,1881035.153019,1248277.188501,0.603970,0.910125
19,132491,1857230.572415,1001855.410830,0.570704,1.057965
20,150898,1853398.875044,1192552.829712,0.651335,1.012269
21,146681,1865474.730227,1157685.953646,0.629035,1.013615
22,151916,1874988.768989,971265.732207,0.648179,1.251283
23,158945,1648941.759291,911740.996843,0.771137,1.394650
24,153297,1841198.746583,1007987.358560,0.666075,1.216658
25,151891,1731204.631741,1235348.368273,0.701897,0.983632
26,147570,1910173.996395,1153143.619387,0.618038,1.023775
27,155552,1953312.126522,1344029.779387,0.637080,0.925884
28,154243,1828093.079672,1201205.364173,0.674990,1.027255
29,150880,1917034.546643,893030.674663,0.629639,1.351622
30,139674,1626515.260737,1011775.503821,0.686985,1.104387
31,160538,1679118.965694,1007054.819227,0.764868,1.275307
32,133351,1433832.177588,863512.821535,0.744026,1.235428
33,167784,1651627.724704,862596.020140,0.812696,1.556084
34,140554,1683106.068915,982584.819766,0.668070,1.144361
35,152139,1635072.306005,1076613.813187,0.744378,1.130500
36,128406,1643012.660062,942496.844641,0.625222,1.089922
37,143170,1590257.440758,1176044.575589,0.720236,0.973909
38,154159,1810875.114805,1318658.877161,0.681036,0.935247
39,157930,1849172.551388,1269353.232041,0.683246,0.995342
40,149703,1854477.513901,802452.844976,0.645801,1.492454
41,165256,1566424.210080,1084264.814268,0.843991,1.219304
42,129999,1814595.497488,903940.496671,0.573126,1.150509
43,129069,1607504.363664,1063902.639002,0.642332,0.970532
44,161182,1901645.281171,994493.966076,0.678074,1.296595
45,139546,1869910.492866,1021738.131048,0.597017,1.092617
46,165225,1546758.069364,1309541.964562,0.854562,1.009361
47,152540,1814834.139550,1098909.045590,0.672414,1.110483
48,152066,1718783.255800,1030916.089301,0.707784,1.180046
49,145669,1674641.764697,1287110.790993,0.695881,0.905401
50,121197,1823619.266562,1244705.778230,0.531677,0.778960
51,122343,1890404.681114,1000031.394279,0.517743,0.978713
52,161188,1811475.659099,1159995.492885,0.711853,1.111646
53,119635,1843044.891225,1225275.162930,0.519293,0.781114
54,154748,1673511.542078,1248665.658705,0.739752,0.991446
55,135152,1660751.830570,1113064.206901,0.651040,0.971387
56,128993,1655996.063435,1172517.990775,0.623156,0.880109
57,152733,1766404.392050,1327327.975882,0.691724,0.920544
58,158047,1663213.848436,980118.529628,0.760201,1.290024
59,145391,1726440.760571,1201041.685386,0.673714,0.968433
60,148113,1660576.336835,1194289.627437,0.713550,0.992141
61,139021,1705501.120630,1112095.085364,0.652106,1.000066
62,99086,1558664.346944,1049685.025504,0.508569,0.755167
63,155826,1716198.000108,1220624.607416,0.726378,1.021287
64,131776,1717174.950682,1095683.701644,0.613920,0.962146
65,161668,1655010.100761,1199653.133166,0.781472,1.078098
66,156689,1634746.247515,1204258.138884,0.766793,1.040900
67,156706,1758470.691767,1258572.400249,0.712919,0.996087
68,117615,1776551.580564,566705.459778,0.529633,1.660333
69,147030,1754117.515888,872381.293205,0.670559,1.348310
70,147651,1556175.279342,1251518.930678,0.759046,0.943820
71,146173,1586836.706323,1235698.862403,0.736928,0.946334
72,153740,1742031.972466,939342.801739,0.706026,1.309341
73,149239,1682742.574870,1037222.828884,0.709504,1.151066
74,121212,1678743.704126,800319.209076,0.577632,1.211637
75,126340,1655499.332172,943020.152506,0.610523,1.071790
76,166759,1758332.718225,1380267.120158,0.758714,0.966532
77,120489,1707536.059088,1101149.253356,0.564505,0.875369
78,137867,1807697.159040,1264670.646868,0.610133,0.872113
79,166986,1897191.039936,1136547.101279,0.704140,1.175392
80,156312,1828765.061636,1051781.188312,0.683793,1.188932
81,155114,1839674.875272,1276550.249263,0.674528,0.972082
82,145249,1870192.444694,1258013.395818,0.621322,0.923672
83,139566,1907138.938634,1247093.109679,0.585447,0.895304
84,165233,1733763.330527,1250033.134608,0.762425,1.057463
85,154189,1858751.206024,967590.954590,0.663624,1.274828
86,144519,1652902.725565,1215455.495873,0.699468,0.951209
87,84049,1695456.018718,936809.245122,0.396585,0.717747
88,147160,1708270.458052,1247612.712724,0.689165,0.943626
89,153396,1688748.845043,1258419.793511,0.726673,0.975166
90,134418,1669104.017621,1141187.140308,0.644264,0.942303
91,154260,1628897.955020,1286964.772631,0.757617,0.958907
92,163038,1535622.501762,1253841.867865,0.849365,1.040246
93,150016,1729129.475955,1279119.980106,0.694065,0.938245
94,144380,1653833.341638,1224031.068055,0.698402,0.943636
95,164687,1713336.213538,1302371.084042,0.768965,1.011613
96,132784,1702394.551520,1180798.831228,0.623987,0.899621
97,149332,1715950.483724,1241901.385845,0.696207,0.961957
98,158260,1705206.279888,1257412.755050,0.742479,1.006893
99,162981,1716237.188571,1160990.131592,0.759713,1.123048
100,155955,1728655.159841,824097.146258,0.721740,1.513948
101,129712,1747793.974049,1237212.954025,0.593718,0.838737
102,123749,1660621.422394,1158317.850488,0.596158,0.854681
103,161577,1919782.945135,1064586.604535,0.673314,1.214195
104,151853,1819873.243331,982791.624610,0.667532,1.236095
105,116608,1903931.886857,939803.567636,0.489967,0.992616
106,134524,1832587.831985,1009828.628770,0.587253,1.065717
107,151133,1734758.709728,1024097.428430,0.696964,1.180614
108,144429,1774002.723958,981523.507902,0.651314,1.177182
109,164377,1805525.432778,1090486.450193,0.728329,1.205899
110,150577,1618192.363344,959885.575622,0.744421,1.254958
111,147128,1756937.724291,825235.093260,0.669929,1.426289
112,149626,1661928.800189,948934.213359,0.720252,1.261424
113,148095,1645096.273320,1096718.504334,0.720177,1.080277
114,147894,1685558.225121,1090668.026577,0.701935,1.084796
115,132138,1673672.881716,1188843.798789,0.631607,0.889187
116,158774,1710892.268177,1138891.216101,0.742415,1.115288
117,165499,1674030.618347,858433.593208,0.790901,1.542335
118,119237,1654352.109195,925607.006971,0.576598,1.030563
119,163272,1672228.314828,1423329.888738,0.781099,0.917690
120,136293,1794142.833830,1182505.962151,0.607724,0.922062
121,170218,1722797.025832,1264294.291646,0.790426,1.077078
122,130036,1697042.297883,1073985.766013,0.613001,0.968624
123,135453,1636033.561798,1241412.217031,0.662348,0.872896
124,150515,1749364.597604,1166826.272688,0.688318,1.031962
125,105616,835845.761191,1078810.156156,1.010866,0.783204
126,117635,1628319.707534,1157249.524183,0.577945,0.813204
127,144363,1697633.928864,1194448.073347,0.680302,0.966893
128,150321,1692311.384117,1210942.355786,0.710607,0.993084
129,134128,1424393.843150,1170924.507442,0.753320,0.916390
130,147522,977477.401590,1188591.319400,1.207369,0.992920
131,134893,1240409.162548,1295875.336161,0.869990,0.832753
132,146460,734873.073889,1253392.328152,1.594398,0.934807
133,157105,1722175.554529,831447.472397,0.729798,1.511629
134,157357,1510122.710115,1097810.907994,0.833612,1.146697
135,119199,1520806.713104,1103854.562326,0.627030,0.863875
136,168046,1193205.711002,1094752.929169,1.126686,1.228010
137,136079,1543770.085808,1147471.922859,0.705178,0.948722
138,141932,1561454.659817,953633.698236,0.727178,1.190663
139,150288,1316479.097845,1136132.466425,0.913272,1.058243
140,143818,1367046.039206,1192870.484372,0.841628,0.964517
141,149557,1564405.082056,781061.555521,0.764799,1.531833
142,160804,1654226.104175,1261851.742368,0.777664,1.019480
143,148735,1660799.279710,1253405.480466,0.716450,0.949318
144,151783,1091503.012891,1131485.160872,1.112470,1.073159
145,168079,1096558.678834,1275259.448088,1.226229,1.054399
146,121365,1703875.345990,1147330.474731,0.569830,0.846243
147,123537,1687364.698644,1087382.155887,0.585704,0.908876
148,153739,1640424.481164,1190381.649309,0.749752,1.033208
149,147794,789901.487853,1167408.088524,1.496835,1.012801
150,159656,1862487.017541,1310148.011408,0.685776,0.974888
151,157159,1894892.273720,1182624.586249,0.663506,1.063120
152,143916,1918523.523852,1047633.989480,0.600111,1.098979
153,134115,1782548.588717,1274084.734995,0.601902,0.842110
154,150791,1859967.340501,1519842.562721,0.648575,0.793719
155,161227,1463458.818837,1216149.748450,0.881348,1.060573
156,158934,1455209.998327,1227093.294535,0.873738,1.036166
157,159005,1929661.998683,984111.381793,0.659204,1.292577
158,140953,1665267.507198,934358.380751,0.677143,1.206843
159,155640,1556517.453998,1127255.854918,0.799940,1.104558
