segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,983726,1612363.122412,1558296.909837,4.880915,5.050262
2,1084598,1622358.911408,1430252.401094,5.348252,6.066610
3,1009991,1615899.763955,1074557.993178,5.000266,7.519304
4,1035645,1418711.436226,1541356.951503,5.839919,5.375238
5,1147289,1623961.079520,1528380.307278,5.651805,6.005254
6,1288313,1457983.430908,1553944.583154,7.069013,6.632478
7,1000089,1777540.737045,1602409.373672,4.501001,4.992926
8,1178888,1702844.554535,1706068.765951,5.538441,5.527974
9,1184863,1636170.155634,1683136.171972,5.793349,5.631692
10,929127,1781864.843460,1511861.642883,4.171481,4.916466
11,991267,1802798.281730,1535745.611886,4.398793,5.163704
12,1117478,1461193.614097,1725020.509621,6.118165,5.182445
13,1086152,1556051.597407,1692435.626788,5.584144,5.134149
14,1265614,1475162.193531,1646463.020543,6.863592,6.149493
15,1020027,1530428.096427,1513074.523702,5.331983,5.393136
16,1234488,1985521.331075,1400615.260779,4.973960,7.051118
17,1323461,1988741.631339,1920638.439069,5.323813,5.512588
18,1217195,1993952.902982,1906134.874464,4.883546,5.108537
19,1116733,1961032.867380,1843482.455770,4.555693,4.846189
20,1305467,1988310.928539,1869605.470425,5.252567,5.586064
21,1192254,1949005.784244,1850202.834365,4.893794,5.155128
22,1226847,1996630.401065,1746928.235404,4.915670,5.618305
23,1068678,2155294.805301,2005400.056266,3.966707,4.263201
24,1187037,2163389.147410,1906980.319208,4.389546,4.979756
25,1206508,2182789.863540,2020232.351623,4.421893,4.777700
26,1171401,2184307.695309,1658818.743558,4.290242,5.649326
27,1258620,2175255.743776,2031761.174569,4.628863,4.955779
28,1255455,2161611.170908,2041280.610505,4.646368,4.920264
29,1314862,2160014.928788,2040679.011066,4.869826,5.154606
30,1189867,2185404.096296,2022029.047939,4.355687,4.707616
31,1276848,2185983.115910,2031451.596729,4.672856,5.028318
32,1086881,2176173.049882,1755032.124621,3.995568,4.954353
33,1152094,2160001.726567,2021395.865269,4.267011,4.559598
34,1278315,2186495.831463,2043811.842869,4.677128,5.003650
35,1248624,2176744.557424,1345467.502254,4.588959,7.424179
36,1134361,2167832.575044,1899906.790615,4.186157,4.776491
37,1199185,2163785.034646,1965491.936432,4.433657,4.880956
38,1185675,2187577.954233,2014622.951874,4.336028,4.708276
39,1241153,1967813.819349,1844713.264544,5.045815,5.382530
40,1227054,1980458.288052,1677677.369784,4.956647,5.851204
41,1381265,1967948.083372,1650981.076891,5.615047,6.693063
42,1064821,1989702.610268,1453425.823940,4.281327,5.861027
43,1190642,1944919.078470,1875191.462727,4.897446,5.079554
44,1343205,1996628.796004,1646639.675554,5.381892,6.525799
45,1171443,1991487.725350,1895605.290251,4.705801,4.943827
46,1253664,1967318.509995,1936285.985992,5.097960,5.179665
47,1339072,1989277.122078,1886096.285832,5.385160,5.679761
48,1105964,1983979.421380,1864313.419746,4.459579,4.745829
49,1241815,1871312.726489,1914458.280230,5.308851,5.189207
50,1210382,1981402.290667,1412361.144045,4.886971,6.855935
51,1108484,1703397.089763,1854408.365100,5.205992,4.782049
52,1338576,1997492.697107,1523950.361663,5.361025,7.026875
53,1104407,1984606.613898,1904453.803389,4.451893,4.639260
54,1253566,1989903.194267,1933352.210785,5.039706,5.187119
55,1231378,2158754.588915,2036433.117210,4.563290,4.837391
56,1144816,2179366.712989,2019849.995539,4.202380,4.534261
57,1001198,2178973.296276,2061376.636129,3.675852,3.885551
58,1283625,2191265.787993,1896519.733312,4.686332,5.414655
59,1259740,2140738.508492,2041695.164566,4.707684,4.936055
60,1206058,2180299.724285,2035446.118933,4.425292,4.740221
61,1166524,2188630.755751,2034743.437925,4.263941,4.586422
62,1027681,2176567.086680,1531804.840180,3.777255,5.367164
63,1227625,1981046.364282,1917471.578104,4.957481,5.121849
64,1137804,1993348.621582,1881759.477358,4.566402,4.837192
65,1170235,1986154.215280,1364144.833748,4.713572,6.862820
66,1164324,1975102.894224,1665421.578727,4.716003,5.592933
67,1266794,1956742.545776,1858780.242656,5.179195,5.452152
68,1090612,1987755.673184,1861943.386151,4.389320,4.685908
69,1219368,1983479.278475,1881390.471974,4.918097,5.184965
70,1136807,1992256.956692,1846229.884416,4.564901,4.925961
71,1198200,2180282.550775,1713723.013067,4.396494,5.593436
72,1111006,2170457.158495,2021035.787415,4.095012,4.397769
73,1204645,2167842.350040,1982604.245751,4.445508,4.860859
74,1072272,2072880.130107,1497613.478313,4.138288,5.727897
75,1062644,2179593.702591,1998774.595398,3.900338,4.253182
76,1312593,2179728.268221,2057511.942373,4.817456,5.103613
77,1012425,2171541.242761,2068147.277520,3.729793,3.916259
78,1080618,2180914.151809,2017263.080934,3.963908,4.285482
79,1321956,2361017.176523,2136958.830423,4.479276,4.948925
