segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1637161.273073,880200.138540,0.573901,1.067448
2,137425,1734634.134979,989462.075974,0.633794,1.111109
3,127883,1785160.978054,1183141.547542,0.573093,0.864701
4,146877,1716092.018746,1341751.214131,0.684705,0.875733
5,142197,1748805.526251,912023.879353,0.650487,1.247309
6,170046,1751918.457014,1299733.949132,0.776502,1.046651
7,149405,1723900.154969,1263822.246307,0.693335,0.945734
8,150144,1773330.554319,1002657.828798,0.677342,1.197968
9,152506,1511518.582342,1218125.394935,0.807167,1.001578
10,80834,1471629.879408,877219.199220,0.439426,0.737184
11,102854,1435522.681819,981743.555026,0.573193,0.838133
12,137135,1423751.651813,1149960.934536,0.770556,0.954015
13,160372,1590208.660908,1123069.133540,0.806797,1.142384
14,155368,1569875.513231,1092950.652606,0.791747,1.137237
15,109326,1389259.038294,1010744.500661,0.629550,0.865311
16,161628,1554138.511018,1135863.704646,0.831988,1.138362
17,160683,1487655.576461,1245297.026222,0.864087,1.032255
18,142011,1546558.043981,1064211.008863,0.734591,1.067540
19,132491,1535220.303377,970685.979855,0.690408,1.091937
20,150898,1538040.402843,1095158.028324,0.784884,1.102292
21,146681,1563143.374976,605125.166003,0.750698,1.939182
22,151916,1551454.283729,1127367.706842,0.783348,1.078023
23,158945,1554300.217624,1215138.105834,0.818092,1.046432
24,153297,1489403.575437,1165588.860635,0.823401,1.052151
25,151891,1652546.783829,1219146.181996,0.735306,0.996704
26,147570,1750712.440200,1379416.765420,0.674331,0.855840
27,155552,1742349.560383,1120461.447508,0.714217,1.110628
28,154243,1675180.748641,1208744.060538,0.736603,1.020848
29,150880,1739403.083689,1245442.211752,0.693939,0.969166
30,139674,1709705.906663,1107974.895978,0.653558,1.008499
31,160538,1556419.874752,1290266.049078,0.825166,0.995379
32,133351,1653440.325843,1043738.911062,0.645205,1.022102
33,167784,1643686.309620,1322889.944510,0.816623,1.014651
34,140554,1583823.432133,1258199.780579,0.709948,0.893683
35,152139,1745134.665890,1148028.106690,0.697432,1.060176
36,128406,1678520.951714,792809.021658,0.611996,1.295707
37,143170,1707400.458355,1228131.341213,0.670821,0.932604
38,154159,1773630.704203,1066663.769289,0.695338,1.156196
39,157930,1722812.757690,1060745.558403,0.733359,1.191087
40,149703,1685205.247278,1063444.252833,0.710670,1.126175
41,165256,1521756.645721,652704.027372,0.868764,2.025494
42,129999,1532790.972001,1103404.205383,0.678496,0.942530
43,129069,1500657.834643,733515.019723,0.688066,1.407677
44,161182,1547659.070920,1049090.800198,0.833165,1.229118
45,139546,1562821.526930,856244.190450,0.714329,1.303796
46,165225,1501196.435816,1068763.279165,0.880498,1.236757
47,152540,1550175.133103,1173962.748302,0.787214,1.039488
48,152066,1567606.871406,993158.771176,0.776042,1.224908
49,145669,1491588.653244,748653.062886,0.781282,1.556598
50,121197,1556541.462364,897065.073528,0.622904,1.080831
51,122343,1557565.155135,1053031.844823,0.628381,0.929453
52,161188,1533012.775896,826401.182572,0.841157,1.560385
53,119635,1543627.842212,739146.188727,0.620020,1.294845
54,154748,1473225.708679,929988.867520,0.840322,1.331182
55,135152,1522688.004126,874188.757837,0.710071,1.236822
56,128993,1525171.895347,1018970.918637,0.676608,1.012732
57,152733,1330094.929070,992033.537331,0.918629,1.231676
