segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,117446,1426135.762078,1066207.145830,0.658821,0.881225
2,137425,1478273.773758,1207117.499157,0.743705,0.910765
3,127883,1528144.847024,1044984.155518,0.669481,0.979023
4,146877,1653170.592323,1256036.458191,0.710765,0.935495
5,142197,1680171.014906,1296484.271595,0.677060,0.877431
6,170046,1722748.132830,1119096.403186,0.789650,1.215595
7,149405,1725727.324944,1231726.292232,0.692601,0.970378
8,150144,1715736.714341,1200282.330562,0.700079,1.000725
9,152506,1691597.701429,1273272.963030,0.721240,0.958198
10,80834,1577804.459468,892889.072163,0.409856,0.724247
11,102854,1644121.131202,1043579.303758,0.500469,0.788471
12,137135,1802598.912021,1056258.589616,0.608610,1.038647
13,160372,1889736.636306,1227267.254842,0.678918,1.045393
14,155368,1861521.840701,1187799.979079,0.667703,1.046425
15,109326,1856563.071112,1006131.026460,0.471090,0.869278
16,161628,1848986.950600,1326421.206774,0.699315,0.974822
17,160683,1810553.313792,1134184.871690,0.709984,1.133381
18,142011,1825650.158540,1269527.660945,0.622292,0.894890
19,132491,1862297.675432,1181984.564461,0.569151,0.896736
20,150898,1810995.341668,1440764.701579,0.666586,0.837877
21,146681,1924853.944506,1251983.845181,0.609630,0.937271
22,151916,1866347.163663,1434494.209830,0.651180,0.847217
23,158945,1679554.956097,1344039.969134,0.757082,0.946073
24,153297,1931485.742444,1418215.860972,0.634939,0.864732
25,151891,1875839.390335,1104756.017583,0.647778,1.099906
26,147570,1745026.996823,1310089.541048,0.676528,0.901129
27,155552,1723189.739046,1297287.296517,0.722158,0.959245
28,154243,1875584.362464,1366889.639383,0.657898,0.902739
29,150880,2063273.219207,1470829.641314,0.585012,0.820652
30,139674,2017151.356093,1212879.845875,0.553946,0.921272
31,160538,2023511.413386,1387680.347035,0.634691,0.925504
32,133351,1936449.497629,1271137.841336,0.550909,0.839254
33,167784,1942835.694407,1335374.022749,0.690883,1.005166
34,140554,2072641.007958,1365380.807446,0.542512,0.823530
35,152139,2051544.315324,1163523.609572,0.593266,1.046057
36,128406,2004440.238784,1283915.057292,0.512486,0.800090
37,143170,2194133.842242,1347256.522723,0.522010,0.850142
38,154159,2264483.959149,1612338.627261,0.544615,0.764896
39,157930,2221075.808800,1377523.451948,0.568841,0.917182
40,149703,2177649.408311,1231350.397764,0.549962,0.972610
41,165256,2166121.288184,1366720.960471,0.610330,0.967314
42,129999,2069874.231251,1374946.960274,0.502442,0.756387
43,129069,1960045.866079,1291615.837282,0.526800,0.799427
44,161182,1908500.062856,1317472.404187,0.675638,0.978735
45,139546,2038189.064017,800441.927773,0.547725,1.394690
46,165225,2048212.913644,1209170.237130,0.645343,1.093146
47,152540,1969296.666219,1039042.095691,0.619673,1.174466
48,152066,1948062.587267,1322236.520998,0.624481,0.920053
49,145669,2067241.050372,1230538.840277,0.563723,0.947026
50,121197,2024249.247186,1074964.901800,0.478981,0.901961
51,122343,1991134.499827,1304967.524558,0.491551,0.750014
52,161188,1942665.036414,1043492.479703,0.663781,1.235758
53,119635,1886069.760053,856184.883653,0.507447,1.117843
54,154748,1904819.658007,1098749.007184,0.649922,1.126721
55,135152,1964600.654613,1123092.199773,0.550349,0.962713
