segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1170296.115602,1437967.173342,4.291181,3.492397
2,710279,1417381.204432,1344388.934268,4.008965,4.226628
3,679140,1409154.814606,1350505.576693,3.855588,4.023027
4,700147,1414583.751025,1333292.711741,3.959593,4.201010
5,783850,1435449.387860,1353011.173693,4.368527,4.634699
6,929825,1425247.704300,1364117.891092,5.219163,5.453048
7,705564,1412721.828128,1338945.732035,3.995487,4.215639
8,767773,1405117.943253,1363354.084965,4.371294,4.505201
9,761981,1412041.888434,1351546.247736,4.317045,4.510277
10,606513,1409037.011152,1132162.422724,3.443560,4.285696
11,657859,1418673.452315,1314612.226090,3.709713,4.003365
12,761088,1404052.030009,1190830.770177,4.336523,5.112988
13,739577,1369299.359675,1339512.588560,4.320908,4.416992
14,844923,1408529.709619,1357588.551493,4.798893,4.978964
15,694338,1412505.675095,1341393.236737,3.932518,4.140996
16,861235,1421869.741151,1354462.250330,4.845648,5.086801
17,856710,1421633.220430,1366292.515944,4.820990,5.016261
18,800453,1597302.333538,1543189.860212,4.009024,4.149602
19,777652,1536547.318862,1501958.611963,4.048828,4.142069
20,829756,1620147.660229,1485797.362973,4.097187,4.467667
21,786538,1174701.312637,1497622.828813,5.356514,4.201528
22,802857,1610050.918659,1522085.991165,3.989225,4.219772
23,744812,1622141.182563,1479437.117108,3.673229,4.027543
24,798337,1615815.928146,1383715.738831,3.952614,4.615613
25,783839,1541987.605860,1509790.860137,4.066642,4.153365
26,775867,1594661.268629,1504882.934001,3.892323,4.124531
27,847521,1408724.752424,1513647.040752,4.812983,4.479359
28,862017,1606644.543889,1520898.848868,4.292260,4.534250
29,846826,1613449.759680,1511170.250693,4.198834,4.483021
30,815719,1618634.770557,1513304.196042,4.031640,4.312254
31,851477,1602609.148073,1547198.062970,4.250454,4.402679
32,735207,1563566.885507,1495313.587448,3.761691,3.933393
33,800097,1607222.406040,1513177.876963,3.982508,4.230022
34,808090,1781706.201939,1684579.346597,3.628387,3.837587
35,843548,1782216.953589,1660067.048637,3.786511,4.065127
36,747853,1781248.181718,1654510.537459,3.358782,3.616069
37,773319,1782177.619256,1655241.540616,3.471344,3.737552
38,800142,1793032.094512,1653957.518236,3.570006,3.870194
39,848136,1517810.392367,1592763.633320,4.470313,4.259947
40,819096,1796515.477518,1627709.383826,3.647488,4.025760
41,897913,1795172.547202,1369315.472281,4.001456,5.245909
42,774310,1606883.900388,1493762.915396,3.854964,4.146896
43,803901,1422623.823007,1519770.493240,4.520667,4.231697
44,875956,1606564.986606,1498397.591293,4.361883,4.676761
45,808891,1603488.513277,1516713.176633,4.035656,4.266547
46,876708,1620184.685733,1421240.935895,4.328929,4.934887
47,867039,1618921.451393,1524856.510649,4.284527,4.548829
48,791248,1607887.296641,1304948.654144,3.936833,4.850753
49,827136,1594379.341417,1473979.333903,4.150259,4.489268
50,788564,1421258.288281,1324355.736805,4.438681,4.763457
51,774821,1389192.386511,1341239.614817,4.461994,4.621522
52,877042,1298473.438142,1359472.161928,5.403527,5.161074
53,743292,1379522.218838,1238317.923178,4.310431,4.801946
