segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,326673,1722927.799790,1470377.619261,1.516827,1.777356
2,348726,1763186.276409,1436750.875078,1.582254,1.941748
3,337961,1789107.731859,1398234.760181,1.511194,1.933644
4,372956,1761644.334083,1515058.083296,1.693672,1.969329
5,389311,1754743.325282,1634730.412695,1.774897,1.905200
6,456774,1764962.584562,1499621.261230,2.070408,2.436743
7,373233,1765503.648779,1542450.676315,1.691225,1.935792
8,413054,1781263.291280,1512710.654972,1.855106,2.184444
9,404746,1386764.131857,1527198.005467,2.334909,2.120202
10,276489,1759060.217708,1404522.899872,1.257440,1.574849
11,306830,1708996.293438,1403793.200897,1.436305,1.748577
12,388635,1771143.993957,1531496.554401,1.755408,2.030093
13,416433,1585876.755651,1418823.089078,2.100708,2.348047
14,426767,1541633.893102,1289628.877730,2.214622,2.647379
15,329139,1545179.152872,1378774.525902,1.704082,1.909748
16,451213,1602421.162060,1421422.582058,2.252656,2.539501
17,443102,1539746.545993,1253450.367394,2.302207,2.828047
18,404590,1596114.013289,1424994.693227,2.027875,2.271391
19,385270,1599469.564045,1404055.885497,1.926989,2.195183
20,423971,1604752.777244,1381690.598355,2.113577,2.454796
21,419243,1734276.077178,1479542.057971,1.933916,2.266880
22,409064,1777176.426978,1459813.719026,1.841411,2.241733
23,383029,1775571.107007,1602195.912873,1.725773,1.912520
24,403971,1782576.386945,1566317.780506,1.812976,2.063290
25,417244,1748359.699796,1515405.122167,1.909191,2.202680
26,381100,1784871.745636,950583.621358,1.708134,3.207293
27,439067,1789888.712099,1267307.845055,1.962433,2.771652
28,447905,1599837.119262,1520447.659156,2.239753,2.356701
29,426866,1940526.607588,1655426.055414,1.759794,2.062870
30,401741,1878719.905523,1647230.043060,1.710701,1.951111
31,454506,1950928.711380,1510956.132400,1.863752,2.406455
32,361179,1918899.658521,1553330.324122,1.505775,1.860153
33,429092,1964072.560466,1652805.411663,1.747764,2.076915
34,411449,1965936.079016,1544212.135841,1.674313,2.131567
35,443626,1976481.898240,1326072.599876,1.795619,2.676330
36,370229,1759215.059328,1429852.094007,1.683610,2.071425
37,402791,1945203.711029,1128753.193103,1.656550,2.854768
38,435412,1969602.917598,1630883.497335,1.768527,2.135834
39,440875,1961530.023390,1183093.419954,1.798086,2.981168
40,410465,1920456.674909,1650300.355797,1.709864,1.989771
41,468677,1954036.650413,1612038.884300,1.918805,2.325884
42,390063,1946403.680406,1263561.587383,1.603215,2.469610
43,402505,1866510.664049,1082529.867111,1.725166,2.974551
44,451238,1956898.038339,1512375.891701,1.844707,2.386909
45,408453,2035205.014800,1553333.034164,1.605550,2.103621
46,460891,2144512.855748,1783698.544456,1.719331,2.067125
47,427868,2109912.153684,1908375.049727,1.622316,1.793643
48,393628,1862182.597215,1730421.631495,1.691039,1.819802
49,434157,2149301.675920,1584332.170831,1.615993,2.192252
50,360161,2102711.111721,1669527.651866,1.370273,1.725810
51,365879,2007539.686552,1525064.850547,1.458019,1.919284
52,451602,2135074.701740,1561477.770773,1.692126,2.313716
53,361186,2075755.715184,1359964.741968,1.392017,2.124679
54,424865,2092819.410888,1699169.128515,1.624087,2.000342
55,405141,2135238.915236,1758356.731038,1.517923,1.843271
56,365137,2139054.413215,1742629.275202,1.365602,1.676258
57,405165,2120924.159089,1738580.166069,1.528258,1.864349
58,436467,2126875.999309,1809260.872284,1.641721,1.929924
59,437808,2157739.673360,1747707.669987,1.623210,2.004033
60,409454,2121404.200429,1367767.255523,1.544087,2.394875
61,411251,1928624.618229,1356061.735653,1.705883,2.426149
62,331910,1951788.150932,1233184.310885,1.360435,2.153190
63,417391,1976524.966509,1175719.523335,1.689393,2.840072
64,364049,1939599.715139,1467838.997149,1.501543,1.984136
65,422379,1921338.407000,1618646.311497,1.758687,2.087567
66,405050,1966417.462184,1669914.168924,1.647870,1.940459
67,433601,1948470.265937,1737038.980801,1.780272,1.996966
