segment_num,segment_size,hit_throughput,miss_throughput,hit_downloadTime,miss_downloadTime
1,627744,1934868.639358,963990.319701,2.595500,5.209546
2,710279,1976303.964326,1473720.256330,2.875181,3.855706
3,679140,2147052.378604,1912057.934963,2.530502,2.841504
4,700147,2156028.869389,1832900.177852,2.597913,3.055909
5,783850,2166931.242883,1937159.059056,2.893862,3.237112
6,929825,2165742.232153,2046041.935172,3.434665,3.635605
7,705564,2176230.404191,1576763.159817,2.593711,3.579810
8,767773,2134448.652676,1728576.009787,2.877644,3.553320
9,761981,2169485.466893,1851807.109396,2.809813,3.291837
10,606513,2145705.506528,1878619.981137,2.261309,2.582802
11,657859,2327574.916601,1862301.976669,2.261097,2.826004
12,761088,2316734.633076,2013249.413793,2.628140,3.024317
13,739577,2318358.395258,2137056.361072,2.552071,2.768582
14,844923,2349131.669423,2065774.277131,2.877397,3.272083
15,694338,2347767.919201,2050802.862309,2.365951,2.708551
16,861235,2223760.747303,2124783.767634,3.098301,3.242626
17,856710,2355016.723827,2094022.124860,2.910247,3.272974
18,800453,2368785.407891,1969386.543204,2.703336,3.251583
19,777652,2316048.182439,1924751.204564,2.686134,3.232218
20,829756,2341143.758531,2085087.915562,2.835387,3.183582
21,786538,2360265.150182,1976115.142250,2.665931,3.184179
22,802857,2351728.161882,2203724.704444,2.731122,2.914546
23,744812,2351562.546803,2073549.502875,2.533845,2.873573
24,798337,2316957.655403,2100693.120814,2.756501,3.040280
25,783839,2325012.174735,2079158.216005,2.697066,3.015986
26,775867,2349513.852273,2043554.481874,2.641796,3.037323
27,847521,2164973.214500,1985745.782089,3.131756,3.414419
28,862017,2173887.844904,1442857.488233,3.172259,4.779499
29,846826,2146817.009280,1077046.816457,3.155652,6.289985
30,815719,2161614.687378,1867710.270972,3.018925,3.493985
31,851477,2163639.824153,2040325.803966,3.148313,3.338592
32,735207,1950148.706081,1561015.663935,3.016004,3.767839
33,800097,2109382.960621,1952373.596916,3.034431,3.278459
34,808090,1970365.883807,2025591.020591,3.280974,3.191523
35,843548,1971586.636286,1337711.307011,3.422819,5.044724
36,747853,1789927.092294,1791659.268672,3.342496,3.339264
37,773319,1976196.923585,1505860.291459,3.130534,4.108317
38,800142,1979615.558011,1745763.190646,3.233525,3.666669
39,848136,1773323.538204,1800617.269882,3.826199,3.768201
40,819096,1970975.193441,1795394.373513,3.324632,3.649765
41,897913,1982530.670269,1660173.456389,3.623300,4.326839
42,774310,1971195.255475,1726894.641108,3.142499,3.587063
43,803901,1779507.932563,1585001.959581,3.614037,4.057539
44,875956,1797692.510802,1405877.583082,3.898135,4.984536
45,808891,1778297.081574,1622089.080768,3.638947,3.989379
46,876708,1678255.777029,1564734.586839,4.179139,4.482335
47,867039,1793964.992177,1575975.764592,3.866470,4.401281
48,791248,1758763.865558,1505960.409629,3.599110,4.203287
49,827136,1794416.858313,1577570.094596,3.687598,4.194481
50,788564,1794176.258602,1662832.078732,3.516105,3.793836
51,774821,1937656.645641,1878387.894004,3.199002,3.299940
52,877042,1925871.298901,1842537.741996,3.643201,3.807974
53,743292,1971238.077794,1616904.937186,3.016549,3.677604
54,835217,1955299.129457,1749166.541167,3.417245,3.819954
55,803749,1731801.936453,1285324.955700,3.712891,5.002620
56,764245,1979964.474321,1831689.501566,3.087914,3.337880
57,718559,1977075.342603,1861916.915640,2.907563,3.087394
58,831483,1989022.127075,1806079.924366,3.344289,3.683040
59,856880,2166906.869761,1654595.629241,3.163514,4.143030
60,791260,2163734.710529,1846447.168092,2.925534,3.428249
61,812188,2120550.163844,1943239.593463,3.064065,3.343645
62,698721,2179680.507719,1760934.401788,2.564490,3.174319
63,795895,2076270.145094,1815031.943847,3.066634,3.508015
64,767056,2168839.165527,1763818.155367,2.829370,3.479071
65,791726,2164281.617677,1608150.698932,2.926517,3.938566
66,819170,2164764.556196,2048414.265207,3.027285,3.199236
67,800545,2104892.731880,2012307.105165,3.042606,3.182596
68,737092,2159544.838291,1848569.274961,2.730546,3.189892
69,819263,2154491.159668,1956313.818279,3.042066,3.350231
70,773371,2164416.839954,1845134.071813,2.858492,3.353127
71,820966,2173915.788022,1939159.602851,3.021151,3.386894
72,772022,2152152.995571,1366867.875996,2.869766,4.518488
73,803024,2183485.291434,1368791.101931,2.942173,4.693333
74,715649,2117946.204831,1807520.112580,2.703181,3.167429
75,674084,2132538.152071,1944203.997459,2.528758,2.773717
76,842140,2169243.196838,1839275.769978,3.105747,3.662920
77,687426,2149651.956253,1752069.863159,2.558278,3.138806
78,721558,2151514.561480,1914868.183446,2.682977,3.014549
79,878001,2164930.363021,1734855.483131,3.244450,4.048757
80,821114,2167472.562216,1928884.184414,3.030678,3.405550
81,834197,2144818.427696,1440379.465935,3.111488,4.633207
82,844793,2144836.966310,1767813.892367,3.150983,3.822995
83,812668,2141268.492021,1966967.769993,3.036211,3.305262
84,883067,2157579.650987,1750017.606180,3.274287,4.036837
85,828902,2154688.029813,2036281.271941,3.077576,3.256532
86,867338,2173068.257248,1836635.721341,3.193045,3.777942
87,737721,2148917.383974,1589697.693699,2.746391,3.712510
88,756157,2181841.861196,1326709.584332,2.772546,4.559593
89,866782,2181265.559920,1702295.316649,3.179006,4.073474
90,786912,2173607.240893,1429281.901551,2.896244,4.404517
91,811697,2266979.733387,1856888.559757,2.864417,3.497020
92,811754,2336046.667660,1933205.710863,2.779924,3.359204
93,843946,2357747.625126,2112304.026933,2.863567,3.196305
94,806205,2355900.369069,2119412.661450,2.737654,3.043126
95,826766,2336633.583490,1792648.354850,2.830623,3.689585
96,799507,2360239.663232,1399859.020851,2.709918,4.569072
97,752713,2336725.693203,1860205.415066,2.576984,3.237118
98,837863,2344996.841990,1311333.430825,2.858385,5.111518
99,841484,2147740.513972,1956449.861242,3.134397,3.440861
100,767585,2162555.364459,1872511.078317,2.839548,3.279382
101,839832,2163044.696091,1954803.914994,3.106111,3.436997
102,757721,2167192.315797,1993432.799912,2.797060,3.040869
103,812403,2178897.396311,1635002.781818,2.982804,3.975054
104,830202,2171236.065978,1080508.314666,3.058910,6.146751
105,756665,2139253.088272,1906969.062907,2.829642,3.174315
106,789392,2152079.100447,1952766.502895,2.934435,3.233943
107,749913,2146870.705425,1946500.375441,2.794441,3.082098
108,757691,2177661.141877,1949056.989885,2.783504,3.109980
109,815024,2167657.986711,1316810.916854,3.007943,4.951502
110,772776,2151795.570368,1309959.017182,2.873046,4.719390
111,758469,2154816.288941,1890707.471231,2.815902,3.209249
112,821276,2175134.045982,1899733.702122,3.020599,3.458489
113,815518,2102853.010373,2016134.478583,3.102520,3.235967
114,831445,2108785.007638,1973641.269657,3.154214,3.370197
115,773483,2176543.412036,1521752.329812,2.842978,4.066275
116,839896,2161837.555850,1762187.626914,3.108082,3.812970
117,855529,2175230.234166,1445303.404396,3.146440,4.735498
118,812780,2158178.535482,1862844.365950,3.012837,3.490490
119,818573,2167209.879727,1415825.901458,3.021666,4.625275
120,820549,2168506.262938,1920676.266924,3.027149,3.417750
121,830417,2038438.102329,2042528.127519,3.259032,3.252506
122,835357,2156114.932078,1992699.128210,3.099490,3.353670
123,790892,2336271.668944,2167673.711530,2.708219,2.918860
124,848530,2368862.785055,1936797.248708,2.865611,3.504879
125,744344,2362322.318444,2008333.261576,2.520720,2.965022
126,749980,2348778.233128,2047244.478665,2.554451,2.930691
127,699571,2361567.554377,1549511.792660,2.369853,3.611827
128,822174,2368295.196933,1886727.060573,2.777269,3.486139
129,732257,2343054.811660,2024747.240049,2.500179,2.893228
130,699333,2340599.884720,2146207.781084,2.390269,2.606767
131,708294,2342047.541104,1947318.006078,2.419401,2.909824
132,731235,2360031.633925,2085735.306430,2.478729,2.804709
133,660653,2279717.966537,1796635.834842,2.318367,2.941734
134,844411,2356967.547055,1275520.739611,2.866093,5.296102
135,709950,2313507.474808,1805657.364768,2.454974,3.145447
136,750633,2364779.803896,1598071.580726,2.539376,3.757694
137,689032,2348454.818382,1862690.774291,2.347184,2.959297
138,655326,2356530.673280,1191158.869120,2.224715,4.401267
139,731435,2292249.267077,1680716.367329,2.552724,3.481539
140,718800,2359228.228191,1595051.530435,2.437407,3.605150
141,813188,2322461.112884,2024217.216224,2.801125,3.213837
142,823720,2358574.622112,1962180.340912,2.793959,3.358387
143,799165,2359205.546173,2194623.882855,2.709946,2.913173
144,867074,2363017.302615,2186062.569368,2.935481,3.173099
145,842606,2361141.329075,2191867.796392,2.854911,3.075390
146,797476,2352924.840145,1782071.091940,2.711437,3.579996
147,870237,2335091.556645,2120524.260712,2.981423,3.283101
148,829140,2363138.100724,1836840.567006,2.806912,3.611157
149,828048,2349319.882352,2077741.113749,2.819703,3.188262
150,871652,2351374.288206,2140489.037501,2.965592,3.257768
151,878994,2368738.174149,1285883.463160,2.968649,5.468576
152,755232,1286765.625174,2082015.845810,4.695382,2.901926
153,809509,2349207.235648,2099095.975934,2.756705,3.085172
154,801088,2359255.321305,1968690.328551,2.716410,3.255313
155,839622,2322911.479304,1446882.804901,2.891619,4.642377
156,853017,2344898.049378,1252485.374238,2.910206,5.448476
157,849707,2316212.455561,1805303.586397,2.934815,3.765381
158,795375,2364962.124780,1510634.374873,2.690529,4.212138
159,798004,2339284.913055,1604795.570253,2.729053,3.978097
160,765339,2336008.357834,1398067.614944,2.621015,4.379411
161,813790,2344013.249246,2007525.333482,2.777425,3.242958
162,789667,2347807.125211,1592022.379313,2.690739,3.968120
163,782456,2347532.270573,2071917.538052,2.666480,3.021186
164,797992,2357765.643702,1111198.143467,2.707621,5.745092
165,848778,2299031.080715,1483726.112535,2.953516,4.576467
166,735529,2347422.267610,2071877.777826,2.506678,2.840048
167,788375,2345373.343958,2080349.066439,2.689124,3.031703
168,745549,2363408.264174,2009462.773122,2.523640,2.968153
169,833463,2374655.329624,2098016.038362,2.807862,3.178100
170,851587,2358700.564256,2110173.837213,2.888326,3.228500
171,826122,1750465.919986,1978345.754544,3.775553,3.340658
172,803402,2167776.053603,1969781.567763,2.964889,3.262908
173,774778,2162160.277366,1838408.343025,2.866681,3.371516
174,816969,2176884.243402,1441775.448238,3.002342,4.533128
175,886559,2174311.944754,1561180.250371,3.261939,4.543019
176,760687,1885598.019252,1995419.165182,3.227356,3.049733
177,824456,1393669.849325,1666443.450718,4.732576,3.957919
178,780167,1500208.574823,1471142.291194,4.160312,4.242510
179,734707,1229980.489659,1575873.664539,4.778658,3.729776
180,754161,1325472.926600,1813775.766313,4.551800,3.326369
181,812208,1969104.068623,1360874.594568,3.299807,4.774624
182,796322,1276510.385646,1453449.243112,4.990618,4.383074
183,810077,1830240.718481,1799124.771831,3.540854,3.602094
184,787659,1278800.665894,931348.804524,4.927486,6.765749
185,793956,1023036.205908,1327349.463285,6.208625,4.785212
186,890924,1230642.850575,1771503.679407,5.791601,4.023357
187,793946,1938784.898863,1401448.313081,3.276056,4.532146
188,869423,1318047.134470,2041987.901973,5.277037,3.406183
189,903132,2176111.558237,1398763.635521,3.320168,5.165316
190,734819,2187986.992267,1023798.586613,2.686740,5.741903
191,638391,2161297.158724,1316790.180977,2.362992,3.878468
