segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1113432	-1	4171	0	358524	634657.441909	1.754383	1.754383	4	-0.175438	1640.000000
2	2083584	-1	8342	1	589762	1209101.340732	1.723250	1.723250	4	0.737702	1641.000000
3	2249896	-1	10986	1	589762	1473942.946988	1.526447	1.526447	4	0.923099	1642.000000
4	1324040	-1	14231	1	589762	1430496.538080	0.925581	0.925581	4	0.923099	1642.000000
5	3544688	-1	15830	2	977376	1377852.853764	2.572617	2.572617	4	0.923099	1644.000000
6	4169976	-1	16308	2	977376	1129149.147321	3.693025	3.693025	4	0.935060	1647.000000
7	3941248	-1	16463	2	977376	981314.705663	4.016294	4.016294	4	0.935060	1651.000000
8	3981696	-1	17015	2	977376	1100425.321634	3.618325	3.618325	4	0.935060	1654.000000
9	3649048	-1	16563	2	977376	789264.692569	4.623351	4.623351	4	0.935060	1658.000000
10	2181624	-1	17598	2	977376	695630.002380	3.136184	3.136184	4	0.935060	1661.000000
11	2354104	-1	19298	1	589762	952970.256320	2.470281	2.470281	4	0.911138	1663.000000
12	1484576	-1	21868	1	589762	926838.842817	1.601763	1.601763	4	0.923099	1664.000000
13	2310720	-1	23623	1	589762	956500.951623	2.415805	2.415805	4	0.923099	1666.000000
14	307256	-1	27554	1	589762	1279168.831170	0.240200	0.240200	4	0.923099	1666.000000
15	90600	-1	29929	1	589762	1279168.831170	0.070827	0.070827	4	0.923099	1666.000000
16	244360	-1	29808	2	977376	1279168.831170	0.191030	0.191030	4	0.923099	1666.000000
17	252496	-1	29802	2	977376	1279168.831170	0.197391	0.197391	4	0.935060	1666.000000
18	473384	-1	29629	2	977376	1279168.831170	0.370072	0.370072	4	0.935060	1666.000000
19	4336864	-1	22685	2	977376	592904.351229	7.314610	7.314610	4	0.935060	1673.000000
20	4314568	-1	20870	2	977376	720770.476592	5.986050	5.986050	4	0.935060	1678.000000
21	2635752	-1	21293	1	589762	703259.416431	3.747909	3.747909	4	0.911138	1681.000000
22	2302600	-1	22253	1	589762	717058.542066	3.211174	3.211174	4	0.923099	1684.000000
23	2576312	-1	22858	1	589762	722473.252780	3.565962	3.565962	4	0.923099	1687.000000
24	2544376	-1	23598	1	589762	741700.164015	3.430464	3.430464	4	0.923099	1690.000000
25	2503376	-1	24802	1	589762	843510.995094	2.967805	2.967805	4	0.923099	1692.000000
26	2567384	-1	25829	1	589762	816749.649547	3.143416	3.143416	4	0.923099	1695.000000
27	2645520	-1	26423	1	589762	739618.878242	3.576869	3.576869	4	0.923099	1698.000000
28	2525208	-1	26496	1	589762	720747.529876	3.503596	3.503596	4	0.923099	1701.000000
29	2579696	-1	25460	1	589762	568241.402428	4.539789	4.539789	4	0.923099	1705.000000
30	2513376	-1	27018	1	589762	962098.030033	2.612391	2.612391	4	0.923099	1707.000000
31	2406424	-1	26742	1	589762	738621.644328	3.257993	3.257993	4	0.923099	1710.000000
32	2418136	-1	26874	1	589762	773570.071064	3.125943	3.125943	4	0.923099	1713.000000
33	2441032	-1	26890	1	589762	785131.386370	3.109075	3.109075	4	0.923099	1716.000000
34	2510976	-1	27463	1	589762	989885.041911	2.536634	2.536634	4	0.923099	1718.000000
35	2369376	-1	26903	1	589762	765264.265690	3.096154	3.096154	4	0.923099	1721.000000
36	2363840	-1	25381	1	589762	511803.237018	4.618650	4.618650	4	0.923099	1725.000000
37	2497456	-1	25891	1	589762	682260.811289	3.660559	3.660559	4	0.923099	1728.000000
38	2487136	-1	27551	1	589762	1015894.217775	2.448223	2.448223	4	0.923099	1730.000000
39	2701296	-1	27516	1	589762	1087691.159070	2.483514	2.483514	4	0.923099	1732.000000
