segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1240488	-1	4171	0	351159	1457716.566870	0.850980	0.850980	2	-0.085098	0.000000
2	3760280	-1	8342	2	948328	1893002.684941	1.986410	1.986410	2	0.791421	1.000000
3	4128408	-1	9785	2	948328	1513396.329673	2.727909	2.727909	2	0.996167	3.000000
4	3462032	-1	10769	2	948328	1086559.973025	3.186232	3.186232	2	0.996167	6.000000
5	3465784	-1	12015	2	948328	1184661.744676	2.925547	2.925547	2	0.996167	8.000000
6	3180248	-1	13700	2	948328	1279591.196946	2.485363	2.485363	2	0.996167	10.000000
7	3821216	-1	15266	2	948328	1466363.188132	2.605914	2.605914	2	0.996167	12.000000
8	3645976	-1	17451	2	948328	1836285.340083	1.985517	1.985517	2	0.996167	13.000000
9	3893472	-1	19171	2	948328	1588366.981227	2.451242	2.451242	2	0.996167	15.000000
10	3571336	-1	20866	2	948328	1442581.382076	2.475657	2.475657	2	0.996167	17.000000
11	3751808	-1	21572	2	948328	1082722.299463	3.465162	3.465162	2	0.996167	20.000000
12	3837784	-1	21564	2	948328	918383.976482	4.178845	4.178845	2	0.996167	24.000000
13	3708496	-1	21370	2	948328	849638.288762	4.364794	4.364794	2	0.996167	28.000000
14	4063816	-1	20894	2	948328	874447.731894	4.647294	4.647294	2	0.996167	32.000000
15	4057168	-1	20515	2	948328	891659.952713	4.550129	4.550129	2	0.996167	36.000000
16	2098408	-1	21397	1	583656	637968.250911	3.289204	3.289204	2	0.991969	39.000000
17	2624096	-1	23867	1	583656	1543035.798818	1.700606	1.700606	2	0.994068	40.000000
18	2548912	-1	25960	1	583656	1226758.819231	2.077761	2.077761	2	0.994068	42.000000
19	2400840	-1	28055	1	583656	1234527.528001	1.944744	1.944744	2	0.994068	43.000000
20	4156736	-1	26542	2	948328	1202337.935675	3.457211	3.457211	2	0.994068	46.000000
21	4138520	-1	26047	2	948328	1047141.934143	3.952205	3.952205	2	0.996167	49.000000
22	3856472	-1	25626	2	948328	881820.982071	4.373305	4.373305	2	0.996167	53.000000
23	3859800	-1	25652	2	948328	931207.254945	4.144942	4.144942	2	0.996167	57.000000
24	4365296	-1	25600	2	948328	1033676.553097	4.223077	4.223077	2	0.996167	61.000000
25	3806424	-1	26907	2	948328	1328785.866085	2.864588	2.864588	2	0.996167	63.000000
26	4016576	-1	27281	2	948328	1477742.825134	2.718048	2.718048	2	0.996167	65.000000
27	4234384	-1	27091	2	948328	1455695.583869	2.908839	2.908839	2	0.996167	67.000000
28	4745864	-1	26704	2	948328	1439892.275775	3.295985	3.295985	2	0.996167	70.000000
29	2782336	-1	28202	2	948328	1547867.004648	1.797529	1.797529	2	0.996167	71.000000
