segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1126072	-1	4171	0	352635	1154386.521310	0.975472	0.975472	2	-0.097547	3472.000000
2	3479160	-1	8342	2	956336	949079.210615	3.665827	3.665827	2	0.623479	3475.000000
3	3590272	-1	8707	2	956336	943322.382960	3.805986	3.805986	2	0.996167	3478.000000
4	2097104	-1	10366	2	956336	834846.377974	2.511964	2.511964	2	0.996167	3480.000000
5	1691928	-1	12933	2	956336	1054903.111977	1.603871	1.603871	2	0.996167	3481.000000
6	3774632	-1	12276	2	956336	781882.210365	4.827622	4.827622	2	0.996167	3485.000000
7	2223416	-1	10613	1	576511	381099.092772	5.834220	5.834220	2	0.991969	3490.000000
8	1943480	-1	12528	1	576511	861612.459990	2.255631	2.255631	2	0.994068	3492.000000
9	2317152	-1	13956	1	576511	844569.979982	2.743588	2.743588	2	0.994068	3494.000000
10	2238224	-1	15447	1	576511	835292.829920	2.679568	2.679568	2	0.994068	3496.000000
11	2290224	-1	17028	1	576511	884072.563334	2.590538	2.590538	2	0.994068	3498.000000
12	2175600	-1	18670	1	576511	860414.652726	2.528548	2.528548	2	0.994068	3500.000000
13	2221128	-1	19652	1	576511	696500.221943	3.188984	3.188984	2	0.994068	3503.000000
14	2338112	-1	21095	1	576511	857109.713954	2.727903	2.727903	2	0.994068	3505.000000
15	2226296	-1	22505	1	576511	806350.180649	2.760954	2.760954	2	0.994068	3507.000000
16	2470192	-1	24343	1	576511	1058958.786184	2.332661	2.332661	2	0.994068	3509.000000
17	2275856	-1	26007	1	576511	907649.211944	2.507418	2.507418	2	0.994068	3511.000000
18	2121864	-1	27752	1	576511	943944.468056	2.247870	2.247870	2	0.994068	3513.000000
19	2473616	-1	26495	1	576511	705886.497516	3.504269	3.504269	2	0.994068	3516.000000
20	2498832	-1	27454	1	576511	981539.025193	2.545831	2.545831	2	0.994068	3518.000000
21	2245640	-1	27714	1	576511	982742.147530	2.285075	2.285075	2	0.994068	3520.000000
22	2306592	-1	27812	1	576511	1054224.835394	2.187951	2.187951	2	0.994068	3522.000000
23	2300288	-1	27459	1	576511	905473.767834	2.540425	2.540425	2	0.994068	3524.000000
24	2287072	-1	26987	1	576511	759276.360778	3.012173	3.012173	2	0.994068	3527.000000
25	2482640	-1	26779	1	576511	770924.845274	3.220340	3.220340	2	0.994068	3530.000000
26	2664352	-1	27506	1	576511	1068545.140854	2.493439	2.493439	2	0.994068	3532.000000
27	2418248	-1	28406	1	576511	1517182.505785	1.593907	1.593907	2	0.994068	3533.000000
28	2535312	-1	27901	1	576511	1208239.310556	2.098353	2.098353	2	0.994068	3535.000000
29	3716912	-1	27044	2	956336	1257506.400711	2.955780	2.955780	2	0.994068	3537.000000
30	4206552	-1	25357	2	956336	906044.740221	4.642764	4.642764	2	0.996167	3541.000000
31	3988296	-1	24008	2	956336	722584.391957	5.519488	5.519488	2	0.996167	3546.000000
32	4393424	-1	23201	2	956336	882545.431885	4.978128	4.978128	2	0.996167	3550.000000
33	2324416	-1	25629	1	576511	1333504.880567	1.743088	1.743088	2	0.991969	3551.000000
34	4274976	-1	25597	2	956336	1017021.537967	4.203427	4.203427	2	0.994068	3555.000000
35	2611488	-1	27752	1	576511	1295675.032638	2.015542	2.015542	2	0.991969	3557.000000
36	3768568	-1	27421	2	956336	1461778.919094	2.578070	2.578070	2	0.994068	3559.000000
37	3840672	-1	27394	2	956336	1473951.889919	2.605697	2.605697	2	0.996167	3561.000000
38	3940568	-1	26008	2	956336	987270.321849	3.991377	3.991377	2	0.996167	3564.000000
39	4181176	-1	24839	2	956336	810171.368863	5.160854	5.160854	2	0.996167	3569.000000
40	3861816	-1	25556	2	956336	1118240.137154	3.453476	3.453476	2	0.996167	3572.000000
41	3626360	-1	23265	2	956336	561149.025738	6.462383	6.462383	2	0.996167	3578.000000
42	2404408	-1	23760	1	576511	654204.941738	3.675313	3.675313	2	0.991969	3581.000000
43	2212464	-1	25602	1	576511	949832.355123	2.329321	2.329321	2	0.994068	3583.000000
44	2356504	-1	27282	1	576511	945943.976619	2.491167	2.491167	2	0.994068	3585.000000
45	2482856	-1	27043	1	576511	839855.823680	2.956288	2.956288	2	0.994068	3587.000000
46	2337720	-1	26658	1	576511	699613.312239	3.341446	3.341446	2	0.994068	3590.000000
47	2493560	-1	26133	1	576511	644906.805829	3.866543	3.866543	2	0.994068	3593.000000
48	2656760	-1	24357	1	576511	470839.533621	5.642602	5.642602	2	0.994068	3598.000000
49	2353736	-1	23883	1	576511	506687.606082	4.645340	4.645340	2	0.994068	3602.000000
