segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1486920	-1	4000	0	371730	1805178.821180	0.823697	0.823697	4	-0.082370	0.000000
2	3374744	-1	8000	2	988976	1662086.325337	2.030426	2.030426	4	0.706985	2.000000
3	3528216	-1	9255	2	988976	1285538.689240	2.744543	2.744543	4	0.935060	4.000000
4	3339256	-1	10545	2	988976	1232131.423026	2.710146	2.710146	4	0.935060	6.000000
5	3550544	-1	12320	2	988976	1596167.486489	2.224418	2.224418	4	0.935060	8.000000
6	3193856	-1	13597	2	988976	1172869.121064	2.723114	2.723114	4	0.935060	10.000000
7	3766920	-1	14876	2	988976	1384493.181880	2.720793	2.720793	4	0.935060	12.000000
8	3706728	-1	16403	2	988976	1498580.160441	2.473493	2.473493	4	0.935060	14.000000
9	3692976	-1	17396	2	988976	1228301.790679	3.006571	3.006571	4	0.935060	17.000000
10	3205840	-1	19520	2	988976	1708449.599948	1.876462	1.876462	4	0.935060	18.000000
11	3522072	-1	20937	2	988976	1363685.858275	2.582759	2.582759	4	0.935060	20.000000
12	3630624	-1	22817	2	988976	1712319.283962	2.120296	2.120296	4	0.935060	22.000000
13	3550680	-1	24945	2	988976	1897203.941841	1.871533	1.871533	4	0.935060	23.000000
14	3962312	-1	26978	2	988976	2014151.942510	1.967236	1.967236	4	0.935060	24.000000
15	3417816	-1	28310	2	988976	2023254.355615	1.689267	1.689267	4	0.935060	25.000000
16	3785568	-1	28053	2	988976	1945180.775980	1.946127	1.946127	4	0.935060	26.000000
17	6670088	-1	26542	3	1833220	1929170.155749	3.457491	3.457491	4	0.935060	29.000000
18	6910536	-1	24693	3	1833220	1302332.267471	5.306277	5.306277	4	0.952550	34.000000
19	3214648	-1	26474	2	988976	1448548.743503	2.219220	2.219220	4	0.917569	36.000000
20	3800576	-1	27830	2	988976	1752065.742650	2.169197	2.169197	4	0.935060	38.000000
21	3635376	-1	27009	2	988976	1215767.362564	2.990190	2.990190	4	0.935060	40.000000
22	3749904	-1	26524	2	988976	1079057.435924	3.475166	3.475166	4	0.935060	43.000000
23	3426760	-1	25472	2	988976	756919.828457	4.527243	4.527243	4	0.935060	47.000000
24	3911640	-1	23490	2	988976	653872.083104	5.982271	5.982271	4	0.935060	52.000000
25	2240896	-1	25355	1	606332	1049615.618926	2.134968	2.134968	4	0.911138	54.000000
26	2032384	-1	27829	1	606332	1331931.288086	1.525893	1.525893	4	0.923099	55.000000
27	2484128	-1	28283	1	606332	1446929.006968	1.716828	1.716828	4	0.923099	56.000000
28	1983024	-1	28451	1	606332	1280846.633450	1.548213	1.548213	4	0.923099	57.000000
29	4114936	-1	26204	2	988976	1084239.808967	3.795227	3.795227	4	0.923099	60.000000
30	3456336	-1	26946	2	988976	1132000.567110	3.053299	3.053299	4	0.935060	63.000000
31	3670816	-1	27414	2	988976	1419558.820013	2.585885	2.585885	4	0.935060	65.000000
32	3377496	-1	27412	2	988976	1305526.777453	2.587075	2.587075	4	0.935060	67.000000
33	3184400	-1	27616	2	988976	1335896.755012	2.383717	2.383717	4	0.935060	69.000000
34	3640064	-1	27782	2	988976	1641731.694222	2.217210	2.217210	4	0.935060	71.000000
35	3398600	-1	27615	2	988976	1425438.215470	2.384249	2.384249	4	0.935060	73.000000
36	3690664	-1	27365	2	988976	1400905.831559	2.634484	2.634484	4	0.935060	75.000000
37	3372856	-1	27678	2	988976	1453116.696660	2.321118	2.321118	4	0.935060	77.000000
38	3340624	-1	28144	2	988976	1800014.751094	1.855887	1.855887	4	0.935060	78.000000
39	3459632	-1	28011	2	988976	1740002.581043	1.988291	1.988291	4	0.935060	79.000000
40	3019648	-1	27787	2	988976	1364758.215206	2.212588	2.212588	4	0.935060	81.000000
41	3509512	-1	27817	2	988976	1607889.662529	2.182682	2.182682	4	0.935060	83.000000
42	3647456	-1	27747	2	988976	1619640.803902	2.252015	2.252015	4	0.935060	85.000000
43	3425520	-1	27879	2	988976	1615628.012011	2.120241	2.120241	4	0.935060	87.000000
44	3759808	-1	27339	2	988976	1413074.839504	2.660728	2.660728	4	0.935060	89.000000
45	3314320	-1	27533	2	988976	1343652.871713	2.466649	2.466649	4	0.935060	91.000000
46	3167048	-1	27691	2	988976	1371878.744650	2.308548	2.308548	4	0.935060	93.000000
47	3463424	-1	27190	2	988976	1232603.604712	2.809844	2.809844	4	0.935060	95.000000
