segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1487792	-1	4000	0	371948	2603131.813680	0.571539	0.571539	1	-0.057154	2072.000000
2	9841608	-1	8000	4	2578674	2529081.790528	3.891376	3.891376	1	0.584668	2075.000000
3	6584984	-1	9207	3	1827094	2358091.456365	2.792506	2.792506	1	0.990942	2077.000000
4	6102792	-1	10130	3	1827094	1983077.239064	3.077435	3.077435	1	0.992945	2080.000000
5	7096024	-1	10680	3	1827094	2056792.625941	3.450043	3.450043	1	0.992945	2083.000000
6	6208784	-1	12013	3	1827094	2328274.035660	2.666690	2.666690	1	0.992945	2085.000000
7	7482592	-1	13470	3	1827094	2943041.668970	2.542469	2.542469	1	0.992945	2087.000000
8	7152216	-1	15143	3	1827094	3073016.598387	2.327425	2.327425	1	0.992945	2089.000000
9	7398216	-1	16551	3	1827094	2854232.795118	2.592016	2.592016	1	0.992945	2091.000000
10	8404304	-1	16841	4	2578674	2265501.859092	3.709688	3.709688	1	0.992945	2094.000000
11	9934288	-1	15619	4	2578674	1902208.630269	5.222502	5.222502	1	0.994948	2099.000000
12	7019032	-1	15895	3	1827094	1884909.697827	3.723803	3.723803	1	0.990942	2102.000000
13	7099168	-1	13141	3	1827094	1051093.338833	6.754080	6.754080	1	0.992945	2108.000000
14	3975632	-1	14182	2	981584	1343498.844242	2.959163	2.959163	1	0.984123	2110.000000
15	3443632	-1	15350	2	981584	1216315.237778	2.831200	2.831200	1	0.988534	2112.000000
16	3799368	-1	16095	2	981584	1166929.258963	3.255868	3.255868	1	0.988534	2115.000000
17	3439200	-1	16744	2	981584	1026588.031973	3.350127	3.350127	1	0.988534	2118.000000
18	3551552	-1	17111	2	981584	977517.446036	3.633236	3.633236	1	0.988534	2121.000000
19	3171608	-1	17745	2	981584	942111.323430	3.366490	3.366490	1	0.988534	2124.000000
20	3969352	-1	17958	2	981584	1048229.373792	3.786721	3.786721	1	0.988534	2127.000000
21	3683272	-1	19698	2	981584	1629479.733173	2.260398	2.260398	1	0.988534	2129.000000
22	3711792	-1	21301	2	981584	1548998.783848	2.396252	2.396252	1	0.988534	2131.000000
23	3415776	-1	23049	2	981584	1516613.858286	2.252238	2.252238	1	0.988534	2133.000000
24	2987832	-1	25278	2	981584	1687197.453944	1.770885	1.770885	1	0.988534	2134.000000
25	3295784	-1	27632	2	981584	2001962.518265	1.646277	1.646277	1	0.988534	2135.000000
26	3320480	-1	28323	2	981584	1980736.467289	1.676387	1.676387	1	0.988534	2136.000000
27	3451928	-1	27902	2	981584	1645615.922115	2.097651	2.097651	1	0.988534	2138.000000
28	3075184	-1	28415	2	981584	1940913.365451	1.584400	1.584400	1	0.988534	2139.000000
29	6138592	-1	19220	3	1827094	569443.001861	10.779994	10.779994	1	0.988534	2149.000000
30	2689672	-1	20856	2	981584	1138014.516031	2.363478	2.363478	1	0.984123	2151.000000
31	3217640	-1	21878	2	981584	1080585.528003	2.977682	2.977682	1	0.988534	2153.000000
32	3165144	-1	23613	2	981584	1397436.865703	2.264964	2.264964	1	0.988534	2155.000000
33	3538760	-1	24811	2	981584	1262574.621845	2.802813	2.802813	1	0.988534	2157.000000
34	3298320	-1	25976	2	981584	1163461.134935	2.834921	2.834921	1	0.988534	2159.000000
35	3366320	-1	27508	2	981584	1364394.131546	2.467264	2.467264	1	0.988534	2161.000000
36	3151496	-1	28179	2	981584	1730785.171347	1.820848	1.820848	1	0.988534	2162.000000
37	3590096	-1	28329	2	981584	2148775.804117	1.670763	1.670763	1	0.988534	2163.000000
38	3570320	-1	28587	2	981584	2527224.405337	1.412744	1.412744	1	0.988534	2164.000000
39	3411544	-1	28832	2	981584	2923060.608780	1.167114	1.167114	1	0.988534	2165.000000
40	6166864	-1	27843	3	1827094	2859272.782565	2.156795	2.156795	1	0.988534	2167.000000
41	7489192	-1	26905	3	1827094	2419867.080087	3.094877	3.094877	1	0.992945	2170.000000
42	5391752	-1	27909	3	1827094	2579715.707682	2.090057	2.090057	1	0.992945	2172.000000
43	9319392	-1	27153	4	2578674	3274214.188947	2.846299	2.846299	1	0.992945	2174.000000
44	7575240	-1	27943	4	2578674	3682805.669378	2.056921	2.056921	1	0.994948	2176.000000
45	9449208	-1	27287	4	2578674	3483549.855551	2.712523	2.712523	1	0.994948	2178.000000
46	9081080	-1	26818	4	2578674	2854369.893287	3.181466	3.181466	1	0.994948	2181.000000
47	9378024	-1	26262	4	2578674	2509089.277096	3.737621	3.737621	1	0.994948	2184.000000
48	7935424	-1	26299	4	2578674	2144460.324213	3.700429	3.700429	1	0.994948	2187.000000
49	8709008	-1	27029	4	2578674	2931672.869474	2.970662	2.970662	1	0.994948	2189.000000
50	9775312	-1	24885	4	2578674	1911474.789890	5.114016	5.114016	1	0.994948	2194.000000
51	5875080	-1	24082	3	1827094	1223171.718163	4.803152	4.803152	1	0.990942	2198.000000
52	7056728	-1	23071	3	1827094	1408163.147525	5.011300	5.011300	1	0.992945	2203.000000
53	3525448	-1	25484	2	981584	2221707.951789	1.586819	1.586819	1	0.984123	2204.000000
54	2748712	-1	28360	2	981584	2445971.912543	1.123771	1.123771	1	0.988534	2205.000000
55	3355936	-1	28346	2	981584	2029758.601929	1.653367	1.653367	1	0.988534	2206.000000
56	3065976	-1	27807	2	981584	1398413.360658	2.192468	2.192468	1	0.988534	2208.000000
57	3162536	-1	28339	2	981584	1904969.888892	1.660150	1.660150	1	0.988534	2209.000000
58	5983352	-1	27013	3	1827094	2003396.764598	2.986604	2.986604	1	0.988534	2211.000000
59	5983352	-1	27742	3	1827094	2650835.891313	2.257157	2.257157	1	0.992945	2213.000000
60	5983352	-1	26776	3	1827094	1856086.841267	3.223638	3.223638	1	0.992945	2216.000000
61	5983352	-1	27140	3	1827094	2092727.690709	2.859116	2.859116	1	0.992945	2218.000000
62	5983352	-1	27340	3	1827094	2249666.181270	2.659662	2.659662	1	0.992945	2220.000000
63	5983352	-1	27335	3	1827094	2245595.131317	2.664484	2.664484	1	0.992945	2222.000000
64	5983352	-1	27036	3	1827094	2019200.155441	2.963229	2.963229	1	0.992945	2224.000000
65	5983352	-1	27141	3	1827094	2093010.292613	2.858730	2.858730	1	0.992945	2226.000000
66	5983352	-1	27565	3	1827094	2457305.863919	2.434924	2.434924	1	0.992945	2228.000000
67	5983352	-1	27473	3	1827094	2367910.413531	2.526849	2.526849	1	0.992945	2230.000000
68	6904760	-1	26958	3	1827094	2269928.298416	3.041841	3.041841	1	0.992945	2233.000000
69	4286904	-1	28265	3	1827094	2470911.096534	1.734949	1.734949	1	0.992945	2234.000000
70	6573888	-1	27329	3	1827094	2462059.281566	2.670077	2.670077	1	0.992945	2236.000000
71	6277600	-1	27621	3	1827094	2639136.891725	2.378656	2.378656	1	0.992945	2238.000000
72	5980728	-1	27696	3	1827094	2596227.117196	2.303623	2.303623	1	0.992945	2240.000000
73	6181552	-1	27841	3	1827094	2863896.186768	2.158441	2.158441	1	0.992945	2242.000000
74	9494520	-1	26958	4	2578674	3121303.170260	3.041845	3.041845	1	0.992945	2245.000000
75	10585736	-1	26291	4	2578674	2854826.032636	3.708014	3.708014	1	0.994948	2248.000000
76	10387792	-1	26878	4	2578674	3328234.708064	3.121112	3.121112	1	0.994948	2251.000000
77	9117968	-1	26952	4	2578674	2991899.489391	3.047552	3.047552	1	0.994948	2254.000000
78	9433168	-1	27028	4	2578674	3174337.029991	2.971697	2.971697	1	0.994948	2256.000000
79	10065832	-1	26679	4	2578674	3031029.440196	3.320928	3.320928	1	0.994948	2259.000000
80	9215688	-1	25727	4	2578674	2156815.647494	4.272821	4.272821	1	0.994948	2263.000000
81	8071320	-1	25234	4	2578674	1796601.861318	4.492548	4.492548	1	0.994948	2267.000000
82	5764464	-1	26024	3	1827094	1795936.072427	3.209727	3.209727	1	0.990942	2270.000000
83	5836968	-1	26753	3	1827094	1797901.097081	3.246546	3.246546	1	0.992945	2273.000000
84	6382728	-1	26435	3	1827094	1790863.099258	3.564051	3.564051	1	0.992945	2276.000000
85	6267152	-1	26669	3	1827094	1881674.427899	3.330625	3.330625	1	0.992945	2279.000000
86	3235120	-1	28195	2	981584	1792721.413067	1.804586	1.804586	1	0.984123	2280.000000
