segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1346200	-1	4171	0	349697	2310873.126870	0.582550	0.582550	5	-0.058255	1665.000000
2	7438408	-1	8342	3	1830802	2506317.495949	2.967863	2.967863	5	0.637287	1667.000000
3	6553352	-1	9923	3	1830802	2530315.333186	2.589935	2.589935	5	0.981821	1669.000000
4	3809328	-1	12786	3	1830802	2912752.655030	1.307810	1.307810	5	0.981821	1670.000000
5	7362312	-1	14003	3	1830802	2492231.893917	2.954104	2.954104	5	0.981821	1672.000000
6	7791288	-1	15181	3	1830802	2603797.147089	2.992279	2.992279	5	0.981821	1674.000000
7	10070904	-1	16213	4	2595005	3207496.071348	3.139802	3.139802	5	0.981821	1677.000000
8	10024480	-1	16942	4	2595005	2912424.910902	3.441970	3.441970	5	0.987444	1680.000000
9	10212560	-1	17143	4	2595005	2572649.713559	3.969666	3.969666	5	0.987444	1683.000000
10	10049952	-1	17049	4	2595005	2356149.679962	4.265413	4.265413	5	0.987444	1687.000000
11	10412048	-1	16949	4	2595005	2437929.197689	4.270857	4.270857	5	0.987444	1691.000000
12	10159800	-1	15792	4	2595005	1907014.917349	5.327593	5.327593	5	0.987444	1696.000000
13	8103368	-1	16254	3	1830802	2184894.896399	3.708814	3.708814	5	0.976199	1699.000000
14	7675952	-1	17128	3	1830802	2328073.819703	3.297126	3.297126	5	0.981821	1702.000000
15	7688456	-1	17784	3	1830802	2187179.471523	3.515238	3.515238	5	0.981821	1705.000000
16	7270432	-1	18572	3	1830802	2149239.786870	3.382792	3.382792	5	0.981821	1708.000000
17	7722960	-1	19687	3	1830802	2527359.535525	3.055743	3.055743	5	0.981821	1711.000000
18	7940152	-1	20400	3	1830802	2295724.552714	3.458669	3.458669	5	0.981821	1714.000000
19	7225928	-1	21558	3	1830802	2398361.951471	3.012860	3.012860	5	0.981821	1717.000000
20	7446064	-1	22264	3	1830802	2149031.982782	3.464846	3.464846	5	0.981821	1720.000000
21	6921304	-1	22969	3	1830802	1997062.469309	3.465742	3.465742	5	0.981821	1723.000000
22	7211080	-1	23750	3	1830802	2126700.064522	3.390737	3.390737	5	0.981821	1726.000000
23	7239664	-1	24731	3	1830802	2269992.122261	3.189290	3.189290	5	0.981821	1729.000000
24	7157096	-1	25577	3	1830802	2152192.900989	3.325490	3.325490	5	0.981821	1732.000000
25	7304096	-1	26424	3	1830802	2197476.821627	3.323856	3.323856	5	0.981821	1735.000000
26	7867184	-1	26728	3	1830802	2404767.854977	3.271494	3.271494	5	0.981821	1738.000000
27	7141480	-1	27361	3	1830802	2706768.605399	2.638378	2.638378	5	0.981821	1740.000000
