segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1408400	-1	4000	0	357522	421377.114003	3.342374	3.342374	3	-0.334237	3.000000
2	1191592	-1	8000	0	357522	1379781.962340	0.863609	0.863609	3	0.761826	3.000000
3	1964568	-1	10649	1	592422	1454991.219275	1.350227	1.350227	3	0.848187	4.000000
4	2099576	-1	13180	1	592422	1429004.345033	1.469258	1.469258	3	0.906758	5.000000
5	2340432	-1	14670	1	592422	932346.083618	2.510261	2.510261	3	0.906758	7.000000
6	2062736	-1	16894	1	592422	1161285.285746	1.776253	1.776253	3	0.906758	8.000000
7	4001808	-1	16675	2	992708	948617.244406	4.218570	4.218570	3	0.906758	12.000000
8	3798840	-1	17375	2	992708	1151324.902350	3.299538	3.299538	3	0.944072	15.000000
9	4006312	-1	16096	2	992708	758802.231447	5.279784	5.279784	3	0.944072	20.000000
10	1972144	-1	16240	1	592422	511521.704157	3.855445	3.855445	3	0.869443	23.000000
11	2255320	-1	15833	1	592422	511765.764319	4.406938	4.406938	3	0.906758	27.000000
12	2479192	-1	10827	1	592422	275271.614899	9.006348	9.006348	3	0.906758	36.000000
13	1459472	-1	13366	0	357522	999273.979329	1.460532	1.460532	3	0.789616	37.000000
14	1571448	-1	15938	0	357522	1100222.403981	1.428300	1.428300	3	0.848187	38.000000
15	1374352	-1	18671	0	357522	1085046.763566	1.266629	1.266629	3	0.848187	39.000000
16	2425216	-1	20535	1	592422	1135429.085482	2.135947	2.135947	3	0.848187	41.000000
17	2377032	-1	22016	1	592422	943344.290708	2.519793	2.519793	3	0.906758	43.000000
18	2804968	-1	22788	2	992708	868929.055355	3.228075	3.228075	3	0.906758	46.000000
19	3255848	-1	20416	2	992708	510977.345012	6.371805	6.371805	3	0.944072	52.000000
20	2485536	-1	18281	1	592422	405135.158290	6.135079	6.135079	3	0.869443	58.000000
21	2433000	-1	18360	1	592422	620573.135619	3.920569	3.920569	3	0.906758	61.000000
22	2273576	-1	18495	1	592422	588226.208898	3.865139	3.865139	3	0.906758	64.000000
23	1003232	-1	20587	0	357522	525831.386437	1.907897	1.907897	3	0.789616	65.000000
24	1134256	-1	22344	0	357522	505734.544414	2.242789	2.242789	3	0.848187	67.000000
25	1331160	-1	21070	0	357522	252382.310415	5.274379	5.274379	3	0.848187	72.000000
26	1331120	-1	23643	0	357522	933157.455037	1.426469	1.426469	3	0.848187	73.000000
27	1515008	-1	26096	0	357522	978836.209915	1.547765	1.547765	3	0.848187	74.000000
28	1391472	-1	28370	0	357522	853672.283959	1.629984	1.629984	3	0.848187	75.000000
29	1457032	-1	28394	0	357522	907437.075531	1.605656	1.605656	3	0.848187	76.000000
30	2200840	-1	26857	1	592422	700266.927202	3.142859	3.142859	3	0.848187	79.000000
31	2122784	-1	27732	1	592422	936157.245269	2.267551	2.267551	3	0.906758	81.000000
32	2422344	-1	27217	1	592422	870430.489982	2.782926	2.782926	3	0.906758	83.000000
33	2424168	-1	26515	1	592422	695792.306037	3.484040	3.484040	3	0.906758	86.000000
34	2266200	-1	27250	1	592422	824339.914634	2.749109	2.749109	3	0.906758	88.000000
35	2403032	-1	26859	1	592422	765248.467326	3.140198	3.140198	3	0.906758	91.000000
36	2495480	-1	27326	1	592422	933586.898292	2.673002	2.673002	3	0.906758	93.000000
37	2236144	-1	25938	1	592422	550557.980851	4.061596	4.061596	3	0.906758	97.000000
38	2397832	-1	27350	1	592422	926596.879182	2.587783	2.587783	3	0.906758	99.000000
39	2534496	-1	26775	1	592422	785934.915674	3.224817	3.224817	3	0.906758	102.000000
40	2383120	-1	26417	1	592422	665191.768161	3.582606	3.582606	3	0.906758	105.000000
41	2265952	-1	23581	1	592422	353052.331772	6.418176	6.418176	3	0.906758	111.000000
42	1423016	-1	22443	0	357522	276963.557405	5.137918	5.137918	3	0.789616	116.000000
43	1258616	-1	21759	0	357522	268670.469769	4.684609	4.684609	3	0.848187	120.000000
44	1445832	-1	21799	0	357522	365146.143137	3.959598	3.959598	3	0.848187	123.000000
45	1388824	-1	23002	0	357522	496572.283638	2.796821	2.796821	3	0.848187	125.000000
46	1483272	-1	24448	0	357522	580690.543626	2.554324	2.554324	3	0.848187	127.000000
47	1434064	-1	25516	0	357522	489148.087180	2.931758	2.931758	3	0.848187	129.000000
48	1394032	-1	24650	0	357522	286478.133368	4.866103	4.866103	3	0.848187	133.000000
49	1433288	-1	24862	0	357522	378381.686443	3.787942	3.787942	3	0.848187	136.000000
50	1332848	-1	26547	0	357522	575685.059357	2.315238	2.315238	3	0.848187	138.000000
51	1478000	-1	26565	0	357522	430392.080570	3.434078	3.434078	3	0.848187	141.000000
52	1143736	-1	26467	0	357522	323787.436151	3.532367	3.532367	3	0.848187	144.000000
53	1255832	-1	27410	0	357522	485049.194431	2.589082	2.589082	3	0.848187	146.000000
54	1312208	-1	26620	0	357522	388264.847612	3.379672	3.379672	3	0.848187	149.000000
55	1346968	-1	26013	0	357522	337900.442528	3.986287	3.986287	3	0.848187	152.000000
56	1352128	-1	27359	0	357522	512143.041284	2.640137	2.640137	3	0.848187	154.000000
57	1233152	-1	28402	0	357522	771860.774836	1.597635	1.597635	3	0.848187	155.000000
58	1475688	-1	27136	0	357522	515403.025919	2.863173	2.863173	3	0.848187	157.000000
59	1496832	-1	27573	0	357522	616893.521632	2.426403	2.426403	3	0.848187	159.000000
60	1453592	-1	27892	0	357522	689819.337372	2.107207	2.107207	3	0.848187	161.000000
61	2454432	-1	26380	1	592422	678113.040337	3.619503	3.619503	3	0.848187	164.000000
62	2209680	-1	25715	1	592422	515704.750620	4.284777	4.284777	3	0.906758	168.000000
63	2394656	-1	26041	1	592422	651757.456667	3.674152	3.674152	3	0.906758	171.000000
64	1761528	-1	27652	1	592422	750324.839173	2.347687	2.347687	3	0.906758	173.000000
65	2333296	-1	22954	1	592422	331151.883498	7.045999	7.045999	3	0.906758	180.000000
66	1380784	-1	24330	0	357522	526374.041051	2.623199	2.623199	3	0.789616	182.000000
67	1271168	-1	26555	0	357522	715961.371649	1.775470	1.775470	3	0.848187	183.000000
68	1362704	-1	27635	0	357522	576281.389081	2.364650	2.364650	3	0.848187	185.000000
69	1344448	-1	27920	0	357522	646635.438286	2.079144	2.079144	3	0.848187	187.000000
70	1406920	-1	27955	0	357522	688311.815774	2.044015	2.044015	3	0.848187	189.000000
71	2376376	-1	26708	1	592422	722073.953058	3.291042	3.291042	3	0.848187	192.000000
72	2420984	-1	27005	1	592422	808610.584933	2.994005	2.994005	3	0.906758	194.000000
73	2140872	-1	25955	1	592422	529374.316393	4.044155	4.044155	3	0.906758	198.000000
74	2356072	-1	27770	1	592422	1077953.914685	2.185689	2.185689	3	0.906758	200.000000
75	2037968	-1	28388	1	592422	1264410.031423	1.611794	1.611794	3	0.906758	201.000000
76	2179504	-1	27620	1	592422	915996.044970	2.379381	2.379381	3	0.906758	203.000000
77	2297304	-1	27205	1	592422	822103.226914	2.794423	2.794423	3	0.906758	205.000000
78	2133632	-1	27611	1	592422	893164.236951	2.388846	2.388846	3	0.906758	207.000000
79	2192352	-1	27901	1	592422	1044695.569109	2.098556	2.098556	3	0.906758	209.000000
80	2042016	-1	28109	1	592422	1080312.332826	1.890209	1.890209	3	0.906758	210.000000
81	2380968	-1	27897	1	592422	1132660.243719	2.102103	2.102103	3	0.906758	212.000000
82	2398280	-1	28203	1	592422	1334800.893643	1.796732	1.796732	3	0.906758	213.000000
83	3490584	-1	27242	2	992708	1265623.271345	2.757996	2.757996	3	0.906758	215.000000
84	3629832	-1	26668	2	992708	1089614.387318	3.331300	3.331300	3	0.944072	218.000000
85	3933880	-1	26658	2	992708	1177385.544201	3.341200	3.341200	3	0.944072	221.000000
86	4143688	-1	26507	2	992708	1186343.938202	3.492822	3.492822	3	0.944072	224.000000
87	3646168	-1	26677	2	992708	1097530.448032	3.322157	3.322157	3	0.944072	227.000000
88	3606384	-1	26089	2	992708	922221.419481	3.910540	3.910540	3	0.944072	230.000000
89	4242480	-1	24640	2	992708	791554.710677	5.359680	5.359680	3	0.944072	235.000000
90	4206240	-1	23014	2	992708	747618.983432	5.626181	5.626181	3	0.944072	240.000000
91	1781592	-1	23549	1	592422	514291.788190	3.464166	3.464166	3	0.869443	243.000000
92	2139072	-1	23312	1	592422	504797.199131	4.237488	4.237488	3	0.906758	247.000000
93	2462064	-1	21929	1	592422	457382.110301	5.382948	5.382948	3	0.906758	252.000000
94	1363896	-1	22965	0	357522	460224.176470	2.963547	2.963547	3	0.789616	254.000000
95	1221168	-1	25203	0	357522	693035.368424	1.762057	1.762057	3	0.848187	255.000000
96	1384080	-1	27719	0	357522	932456.805551	1.484337	1.484337	3	0.848187	256.000000
97	1322744	-1	28539	0	357522	905470.390098	1.460836	1.460836	3	0.848187	257.000000
