segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1258720	-1	4171	0	346865	482368.473054	2.609457	2.609457	1	-0.260946	2.000000
2	1650600	-1	8342	0	346865	422726.985866	3.904648	3.904648	1	0.583341	5.000000
3	980408	-1	10265	0	346865	436286.945796	2.247163	2.247163	1	0.973805	7.000000
4	1082744	-1	12458	0	346865	547435.836388	1.977846	1.977846	1	0.973805	8.000000
5	1450696	-1	14079	0	346865	568776.242858	2.550557	2.550557	1	0.973805	10.000000
6	1447040	-1	14080	0	346865	347058.249370	4.169444	4.169444	1	0.973805	14.000000
7	1243640	-1	16608	0	346865	756658.938815	1.643594	1.643594	1	0.973805	15.000000
8	1435928	-1	19281	0	346865	958642.051929	1.497877	1.497877	1	0.973805	16.000000
9	1378072	-1	21940	0	346865	911159.990097	1.512437	1.512437	1	0.973805	17.000000
10	2500888	-1	24336	1	580676	1409466.379136	1.774351	1.774351	1	0.973805	18.000000
11	2321872	-1	26748	1	580676	1319961.960366	1.759045	1.759045	1	0.983599	19.000000
12	4207656	-1	27218	2	949633	1512952.865304	2.781089	2.781089	1	0.983599	21.000000
13	4080144	-1	26786	2	949633	1269732.538210	3.213389	3.213389	1	0.988534	24.000000
14	3905504	-1	27309	2	949633	1451534.174522	2.690604	2.690604	1	0.988534	26.000000
15	3944008	-1	26879	2	949633	1264013.874978	3.120225	3.120225	1	0.988534	29.000000
16	4086384	-1	27098	2	949633	1408459.981656	2.901314	2.901314	1	0.988534	31.000000
17	4028584	-1	27238	2	949633	1458821.511690	2.761533	2.761533	1	0.988534	33.000000
18	3918536	-1	27253	2	949633	1426653.859550	2.746662	2.746662	1	0.988534	35.000000
19	3818704	-1	26836	2	949633	1207047.615880	3.163673	3.163673	1	0.988534	38.000000
20	3556176	-1	27265	2	949633	1300494.833297	2.734479	2.734479	1	0.988534	40.000000
21	3715976	-1	27142	2	949633	1300544.931232	2.857245	2.857245	1	0.988534	42.000000
22	4287800	-1	26754	2	949633	1321278.587766	3.245190	3.245190	1	0.988534	45.000000
23	4053472	-1	26975	2	949633	1340061.028939	3.024841	3.024841	1	0.988534	48.000000
24	4351328	-1	26030	2	949633	1096290.624527	3.969137	3.969137	1	0.988534	51.000000
25	4741336	-1	25475	2	949633	1047859.085486	4.524784	4.524784	1	0.988534	55.000000
26	2150864	-1	27757	2	949633	1138577.017958	1.889081	1.889081	1	0.988534	56.000000
27	1580144	-1	28670	2	949633	1188906.711524	1.329073	1.329073	1	0.988534	57.000000
28	3574840	-1	27362	2	949633	1355552.717554	2.637183	2.637183	1	0.988534	59.000000
29	3487448	-1	28049	2	949633	1787811.026072	1.950680	1.950680	1	0.988534	60.000000
30	4240720	-1	27317	2	949633	1580758.588105	2.682712	2.682712	1	0.988534	62.000000
31	4067184	-1	26974	2	949633	1344480.255369	3.025098	3.025098	1	0.988534	65.000000
32	4139144	-1	26518	2	949633	1188812.502373	3.481747	3.481747	1	0.988534	68.000000
33	4369800	-1	26146	2	949633	1134016.558705	3.853383	3.853383	1	0.988534	71.000000
34	3747392	-1	26093	2	949633	959320.934423	3.906296	3.906296	1	0.988534	74.000000
35	4087072	-1	24736	2	949633	776428.394336	5.263939	5.263939	1	0.988534	79.000000
36	4129896	-1	23351	2	949633	743348.668404	5.555799	5.555799	1	0.988534	84.000000
37	2455624	-1	25299	1	580676	1104798.844227	2.222689	2.222689	1	0.978664	86.000000
38	2453224	-1	26499	1	580676	825755.462523	2.970884	2.970884	1	0.983599	88.000000
39	2515360	-1	25931	1	580676	618240.183762	4.068581	4.068581	1	0.983599	92.000000
40	2683912	-1	23683	1	580676	424877.636402	6.316906	6.316906	1	0.983599	98.000000
41	2372424	-1	20624	1	580676	328135.505513	7.230013	7.230013	1	0.983599	105.000000
42	1514872	-1	22464	0	346865	650085.549084	2.330266	2.330266	1	0.964012	107.000000
43	1473776	-1	25488	0	346865	1284272.312906	1.147557	1.147557	1	0.973805	108.000000
44	1419640	-1	27415	0	346865	632567.068685	2.244252	2.244252	1	0.973805	110.000000
45	1498128	-1	26977	0	346865	495665.014634	3.022461	3.022461	1	0.973805	113.000000
46	1372040	-1	26467	0	346865	388381.377443	3.532713	3.532713	1	0.973805	116.000000
47	2378400	-1	26150	1	580676	617892.897059	3.849211	3.849211	1	0.973805	119.000000
48	2501640	-1	26790	1	580676	779451.426051	3.209488	3.209488	1	0.983599	122.000000
49	1423696	-1	28702	0	346865	1097116.017322	1.297671	1.297671	1	0.964012	123.000000
50	2416440	-1	27749	1	580676	1073792.555362	2.250379	2.250379	1	0.973805	125.000000
51	2331952	-1	27918	1	580676	1120255.662710	2.081625	2.081625	1	0.983599	127.000000
52	2534144	-1	27752	1	580676	1127630.875680	2.247317	2.247317	1	0.983599	129.000000
53	3773608	-1	26794	2	949633	1177316.103129	3.205263	3.205263	1	0.983599	132.000000
54	4117376	-1	27088	2	949633	1413946.576017	2.911974	2.911974	1	0.988534	134.000000
55	3992384	-1	27070	2	949633	1362766.365946	2.929617	2.929617	1	0.988534	136.000000
56	3881432	-1	26881	2	949633	1244645.414461	3.118504	3.118504	1	0.988534	139.000000
57	3953968	-1	26771	2	949633	1224843.972519	3.228140	3.228140	1	0.988534	142.000000
58	4250112	-1	26693	2	949633	1285281.671870	3.306755	3.306755	1	0.988534	145.000000
59	3396800	-1	27225	2	949633	1224440.572603	2.774165	2.774165	1	0.988534	147.000000
60	4029664	-1	27207	2	949633	1443220.776059	2.792133	2.792133	1	0.988534	149.000000
61	3812120	-1	27595	2	949633	1585171.331074	2.404863	2.404863	1	0.988534	151.000000
62	3891480	-1	27076	2	949633	1331255.476644	2.923165	2.923165	1	0.988534	153.000000
63	4006024	-1	27712	2	949633	1751009.461135	2.287837	2.287837	1	0.988534	155.000000
64	3955248	-1	27458	2	949633	1556448.139733	2.541201	2.541201	1	0.988534	157.000000
65	4111352	-1	26879	2	949633	1317321.203001	3.120994	3.120994	1	0.988534	160.000000
66	3927888	-1	24976	2	949633	781868.206640	5.023721	5.023721	1	0.988534	165.000000
67	3960984	-1	26341	2	949633	1411913.964311	2.805400	2.805400	1	0.988534	167.000000
68	4109720	-1	27103	2	949633	1418885.530965	2.896442	2.896442	1	0.988534	169.000000
69	3087496	-1	27916	2	949633	1481846.023642	2.083547	2.083547	1	0.988534	171.000000
70	3987944	-1	27494	2	949633	1591644.362610	2.505550	2.505550	1	0.988534	173.000000
71	3804336	-1	27902	2	949633	1813603.611622	2.097667	2.097667	1	0.988534	175.000000
72	4077144	-1	27055	2	949633	1384823.264830	2.944162	2.944162	1	0.988534	177.000000
73	3718808	-1	27005	2	949633	1241679.115346	2.994983	2.994983	1	0.988534	179.000000
74	4085256	-1	26682	2	949633	1231605.989527	3.317015	3.317015	1	0.988534	182.000000
75	4013736	-1	25679	2	949633	928957.718937	4.320687	4.320687	1	0.988534	186.000000
76	4222464	-1	24949	2	949633	861502.784789	4.901277	4.901277	1	0.988534	190.000000
77	4256968	-1	23993	2	949633	830438.613782	5.126168	5.126168	1	0.988534	195.000000
78	4554176	-1	24608	2	949633	1280625.096077	3.556213	3.556213	1	0.988534	198.000000
79	3836608	-1	25299	2	949633	1102531.681312	3.479817	3.479817	1	0.988534	201.000000
80	4072688	-1	26344	2	949633	1302685.425024	3.126379	3.126379	1	0.988534	204.000000
81	3827784	-1	27692	2	949633	1659088.923048	2.307160	2.307160	1	0.988534	206.000000
82	4288960	-1	27075	2	949633	1466319.208382	2.924984	2.924984	1	0.988534	208.000000
83	4198752	-1	27020	2	949633	1408979.683038	2.979995	2.979995	1	0.988534	210.000000
84	4092032	-1	26762	2	949633	1263785.386827	3.237917	3.237917	1	0.988534	213.000000
85	4274016	-1	26701	2	949633	1295692.773874	3.298634	3.298634	1	0.988534	216.000000
86	4261800	-1	26508	2	949633	1220601.280842	3.491558	3.491558	1	0.988534	219.000000
87	4394904	-1	26134	2	949633	1136814.733581	3.865981	3.865981	1	0.988534	222.000000
88	4111608	-1	25018	2	949633	825404.402281	4.981326	4.981326	1	0.988534	226.000000
89	3348608	-1	24414	2	949633	701217.415426	4.775420	4.775420	1	0.988534	230.000000
90	4200784	-1	20733	2	949633	535041.148566	7.851329	7.851329	1	0.988534	237.000000
91	2399056	-1	21757	1	580676	762167.255490	3.147677	3.147677	1	0.978664	240.000000
92	2488184	-1	23061	1	580676	867878.234383	2.866974	2.866974	1	0.983599	242.000000
93	2551312	-1	24493	1	580676	931674.598471	2.738415	2.738415	1	0.983599	244.000000
94	2656528	-1	25186	1	580676	763760.552127	3.478221	3.478221	1	0.983599	247.000000
95	2559864	-1	26407	1	580676	867701.325052	2.950167	2.950167	1	0.983599	249.000000
96	2349888	-1	26617	1	580676	694786.793535	3.382171	3.382171	1	0.983599	252.000000
97	2558440	-1	24338	1	580676	451913.221197	5.661352	5.661352	1	0.983599	257.000000
98	2487264	-1	23466	1	580676	493172.015599	5.043401	5.043401	1	0.983599	262.000000
99	2424512	-1	26025	1	580676	1504469.852515	1.611539	1.611539	1	0.983599	263.000000
100	2424512	-1	28371	1	580676	1488819.828481	1.628479	1.628479	1	0.983599	264.000000
101	2424512	-1	27920	1	580676	1165633.780948	2.079995	2.079995	1	0.983599	266.000000
102	2424512	-1	27841	1	580676	1123150.922816	2.158670	2.158670	1	0.983599	268.000000
103	2424512	-1	24596	2	949633	448671.976015	5.403752	5.403752	1	0.983599	273.000000
104	2424512	-1	23239	1	580676	438570.809434	5.528211	5.528211	1	0.978664	278.000000
105	2424512	-1	24270	1	580676	772334.912293	3.139198	3.139198	1	0.983599	281.000000
106	2424512	-1	24117	1	580676	560694.451038	4.324123	4.324123	1	0.983599	285.000000
107	2424512	-1	25556	1	580676	887227.322245	2.732684	2.732684	1	0.983599	287.000000
108	2424512	-1	26200	0	346865	687531.561621	3.526401	3.526401	1	0.964012	290.000000
109	2424512	-1	26131	1	580676	626741.684363	3.868439	3.868439	1	0.973805	293.000000
110	2424512	-1	25883	1	580676	588958.096159	4.116612	4.116612	1	0.983599	297.000000
111	2424512	-1	26237	1	580676	644312.426682	3.762945	3.762945	1	0.983599	300.000000
112	2480944	-1	25873	1	580676	601286.927959	4.126057	4.126057	1	0.983599	304.000000
113	2572840	-1	26026	1	580676	647454.540373	3.973777	3.973777	1	0.983599	307.000000
114	2436944	-1	26122	1	580676	628496.726905	3.877417	3.877417	1	0.983599	310.000000
115	2508840	-1	26004	1	580676	627885.989760	3.995694	3.995694	1	0.983599	313.000000
116	2381632	-1	26100	1	580676	610685.757900	3.899930	3.899930	1	0.983599	316.000000
117	2422800	-1	26565	1	580676	705389.574264	3.434698	3.434698	1	0.983599	319.000000
118	2421528	-1	24693	1	580676	456338.415157	5.306430	5.306430	1	0.983599	324.000000
119	2345016	-1	24196	1	580676	502363.359483	4.667968	4.667968	1	0.983599	328.000000
120	1259264	-1	26060	0	346865	545799.767183	2.307190	2.307190	1	0.964012	330.000000
121	1155960	-1	28082	0	346865	602966.264621	1.917122	1.917122	1	0.973805	331.000000
122	1275448	-1	27616	0	346865	535119.446500	2.383483	2.383483	1	0.973805	333.000000
123	1380536	-1	27457	0	346865	542914.927847	2.542822	2.542822	1	0.973805	335.000000
124	1473336	-1	27398	0	346865	566433.175223	2.601076	2.601076	1	0.973805	337.000000
125	1447184	-1	27179	0	346865	513060.809275	2.820687	2.820687	1	0.973805	339.000000
126	1551616	-1	27056	0	346865	527204.873610	2.943099	2.943099	1	0.973805	341.000000
127	1516856	-1	25894	0	346865	369483.408915	4.105343	4.105343	1	0.973805	345.000000
128	1533928	-1	25798	0	346865	365120.323422	4.201158	4.201158	1	0.973805	349.000000
129	1539288	-1	27809	0	346865	712545.795961	2.160265	2.160265	1	0.973805	351.000000
130	1611256	-1	28225	0	346865	908230.898542	1.774060	1.774060	1	0.973805	352.000000
131	1242824	-1	28340	0	346865	748717.623607	1.659937	1.659937	1	0.973805	353.000000
132	1087984	-1	27703	0	346865	473768.766479	2.296445	2.296445	1	0.973805	355.000000
133	1614496	-1	27387	0	346865	617952.673355	2.612653	2.612653	1	0.973805	357.000000
134	2562880	-1	26476	1	580676	727290.848737	3.523872	3.523872	1	0.973805	360.000000
135	2299936	-1	27569	1	580676	946185.510106	2.430745	2.430745	1	0.983599	362.000000
136	2378960	-1	27665	1	580676	1019223.716877	2.334090	2.334090	1	0.983599	364.000000
137	2392592	-1	28160	1	580676	1300690.092087	1.839479	1.839479	1	0.983599	365.000000
138	2537344	-1	28007	1	580676	1273380.770314	1.992604	1.992604	1	0.983599	366.000000
139	4015320	-1	26693	2	949633	1214483.496663	3.306196	3.306196	1	0.983599	369.000000
140	3920856	-1	27074	2	949633	1340015.804095	2.925977	2.925977	1	0.988534	371.000000
141	4208216	-1	26909	2	949633	1361709.044109	3.090393	3.090393	1	0.988534	374.000000
142	4199400	-1	25636	2	949633	962343.173646	4.363724	4.363724	1	0.988534	378.000000
143	3117424	-1	27217	2	949633	1203529.677708	2.590234	2.590234	1	0.988534	380.000000
144	3962248	-1	25614	2	949633	903550.946628	4.385196	4.385196	1	0.988534	384.000000
145	4009624	-1	25366	2	949633	907242.653326	4.419572	4.419572	1	0.988534	388.000000
146	3872464	-1	26240	2	949633	1174802.953981	3.296267	3.296267	1	0.988534	391.000000
147	3535960	-1	26928	2	949633	1151242.502550	3.071429	3.071429	1	0.988534	394.000000
148	4026392	-1	26798	2	949633	1257786.082288	3.201174	3.201174	1	0.988534	397.000000
149	4131280	-1	26224	2	949633	1094218.818903	3.775552	3.775552	1	0.988534	400.000000
150	3948096	-1	26446	2	949633	1111020.401388	3.553577	3.553577	1	0.988534	403.000000
151	3993512	-1	24201	2	949633	688659.074095	5.798968	5.798968	1	0.988534	408.000000
152	4159624	-1	24481	2	949633	1069282.133403	3.890109	3.890109	1	0.988534	411.000000
153	3932344	-1	24934	2	949633	1057571.813816	3.718276	3.718276	1	0.988534	414.000000
154	3888528	-1	26283	2	949633	1377842.998398	2.822185	2.822185	1	0.988534	416.000000
155	4017328	-1	26520	2	949633	1154734.520979	3.479006	3.479006	1	0.988534	419.000000
156	3626024	-1	25887	2	949633	881749.593943	4.112306	4.112306	1	0.988534	423.000000
157	4196672	-1	24393	2	949633	748538.856487	5.606485	5.606485	1	0.988534	428.000000
158	4380744	-1	23460	2	949633	858296.777015	5.103997	5.103997	1	0.988534	433.000000
159	3921304	-1	24727	2	949633	1350227.622226	2.904180	2.904180	1	0.988534	435.000000
160	3664920	-1	25993	2	949633	1261776.025477	2.904573	2.904573	1	0.988534	437.000000
161	4020904	-1	26427	2	949633	1125408.095016	3.572841	3.572841	1	0.988534	440.000000
162	3732048	-1	27034	2	949633	1258530.086079	2.965402	2.965402	1	0.988534	442.000000
163	3891296	-1	27063	2	949633	1325129.746322	2.936540	2.936540	1	0.988534	444.000000
164	4291440	-1	26808	2	949633	1344551.366175	3.191726	3.191726	1	0.988534	447.000000
165	3795744	-1	27425	2	949633	1474438.826120	2.574365	2.574365	1	0.988534	449.000000
166	4036176	-1	26623	2	949633	1195421.841304	3.376361	3.376361	1	0.988534	452.000000
167	3778808	-1	24576	2	949633	696807.120669	5.423033	5.423033	1	0.988534	457.000000
168	3754528	-1	25119	2	949633	1034862.851299	3.628044	3.628044	1	0.988534	460.000000
169	3631336	-1	26648	2	949633	1374159.912720	2.642586	2.642586	1	0.988534	462.000000
170	3993056	-1	26489	2	949633	1137324.981855	3.510919	3.510919	1	0.988534	465.000000
171	4494432	-1	25551	2	949633	1010399.775701	4.448172	4.448172	1	0.988534	469.000000
172	3908232	-1	26177	2	949633	1102396.723922	3.545214	3.545214	1	0.988534	472.000000
173	4337600	-1	24319	2	949633	763617.074829	5.680334	5.680334	1	0.988534	477.000000
174	4022184	-1	23875	2	949633	871443.276399	4.615543	4.615543	1	0.988534	481.000000
175	4226376	-1	23615	2	949633	953981.982558	4.430247	4.430247	1	0.988534	485.000000
176	2433256	-1	22679	1	580676	476376.517315	5.107842	5.107842	1	0.978664	490.000000
177	2344440	-1	23114	1	580676	627607.718021	3.735518	3.735518	1	0.983599	493.000000
178	2381512	-1	23984	1	580676	721500.494329	3.300777	3.300777	1	0.983599	496.000000
179	2485528	-1	24607	1	580676	700564.672811	3.547892	3.547892	1	0.983599	499.000000
180	2337768	-1	25515	1	580676	716296.976924	3.263685	3.263685	1	0.983599	502.000000
181	2316984	-1	26522	1	580676	732481.307919	3.163199	3.163199	1	0.983599	505.000000
182	2664664	-1	26429	1	580676	746256.715848	3.570707	3.570707	1	0.983599	508.000000
183	2476856	-1	27060	1	580676	842489.928413	2.939924	2.939924	1	0.983599	510.000000
184	2510000	-1	26948	1	580676	822671.777670	3.051035	3.051035	1	0.983599	513.000000
185	2408344	-1	26681	1	580676	725823.998565	3.318083	3.318083	1	0.983599	516.000000
186	2350104	-1	26744	1	580676	721838.742043	3.255719	3.255719	1	0.983599	519.000000
187	2284232	-1	25701	1	580676	531360.251752	4.298839	4.298839	1	0.983599	523.000000
188	2406192	-1	27416	1	580676	980042.505986	2.455191	2.455191	1	0.983599	525.000000
189	2500512	-1	26631	1	580676	742404.903371	3.368124	3.368124	1	0.983599	528.000000
190	2497608	-1	26776	1	580676	774826.066909	3.223443	3.223443	1	0.983599	531.000000
191	2414152	-1	26925	1	580676	785210.061768	3.074530	3.074530	1	0.983599	534.000000
192	2481016	-1	27494	1	580676	990103.987785	2.505814	2.505814	1	0.983599	536.000000
193	2554048	-1	26436	1	580676	716736.349523	3.563441	3.563441	1	0.983599	539.000000
194	2377544	-1	25363	1	580676	512842.108025	4.636016	4.636016	1	0.983599	543.000000
195	2378104	-1	25994	1	580676	671667.641634	3.540596	3.540596	1	0.983599	546.000000
