segNum	size	Hit	buffer	bIndex	bitrate	throughput	downloadT	rebufferT	vtype	qoe	time
1	1015648	-1	4171	0	351840	1120520.748580	0.906407	0.906407	5	-0.090641	1613.000000
2	3084304	-1	8342	2	929345	1123545.808686	2.745152	2.745152	5	0.659558	1615.000000
3	3587008	-1	8971	2	929345	1012939.086734	3.541188	3.541188	5	0.969475	1618.000000
4	2804400	-1	10462	2	929345	1046288.489139	2.680332	2.680332	5	0.969475	1620.000000
5	3512264	-1	11274	2	929345	1045676.410099	3.358844	3.358844	5	0.969475	1623.000000
6	3805328	-1	12177	2	929345	1164287.944314	3.268374	3.268374	5	0.969475	1626.000000
7	2550920	-1	14357	2	929345	1281691.482360	1.990276	1.990276	5	0.969475	1627.000000
8	2816960	-1	16322	2	929345	1276456.117914	2.206860	2.206860	5	0.969475	1629.000000
9	4059256	-1	16631	2	929345	1051157.253464	3.861702	3.861702	5	0.969475	1632.000000
10	4037256	-1	16633	2	929345	968413.935098	4.168936	4.168936	5	0.969475	1636.000000
11	4171112	-1	16543	2	929345	978859.113631	4.261197	4.261197	5	0.969475	1640.000000
12	3811176	-1	17529	2	929345	1196860.434710	3.184311	3.184311	5	0.969475	1643.000000
13	4045832	-1	18430	2	929345	1237153.189068	3.270276	3.270276	5	0.969475	1646.000000
14	3593720	-1	19013	2	929345	1001591.719758	3.588009	3.588009	5	0.969475	1649.000000
15	3671672	-1	19479	2	929345	991054.561140	3.704813	3.704813	5	0.969475	1652.000000
16	3820896	-1	19674	2	929345	960876.637767	3.976469	3.976469	5	0.969475	1655.000000
17	3951312	-1	19548	2	929345	919640.455640	4.296583	4.296583	5	0.969475	1659.000000
18	3623648	-1	19305	2	929345	820871.954648	4.414389	4.414389	5	0.969475	1663.000000
19	3495976	-1	19641	2	929345	911652.330991	3.834769	3.834769	5	0.969475	1666.000000
20	2561664	-1	21140	1	575799	958589.910774	2.672325	2.672325	5	0.943182	1668.000000
21	2265592	-1	22787	1	575799	897556.268707	2.524178	2.524178	5	0.956328	1670.000000
22	2556520	-1	23956	1	575799	851690.378067	3.001701	3.001701	5	0.956328	1673.000000
23	2343864	-1	25387	1	575799	855540.722844	2.739629	2.739629	5	0.956328	1675.000000
24	2441568	-1	27118	1	575799	1000688.703889	2.439888	2.439888	5	0.956328	1677.000000
25	2469680	-1	27376	1	575799	941430.115701	2.623328	2.623328	5	0.956328	1679.000000
26	2302056	-1	27573	1	575799	948722.307045	2.426480	2.426480	5	0.956328	1681.000000
27	2134728	-1	27989	1	575799	1061700.951405	2.010668	2.010668	5	0.956328	1683.000000
28	3783296	-1	26215	2	929345	999662.369070	3.784574	3.784574	5	0.956328	1686.000000
29	4215392	-1	26059	2	929345	1069859.361312	3.940137	3.940137	5	0.969475	1689.000000
30	3806200	-1	25731	2	929345	891616.903222	4.268874	4.268874	5	0.969475	1693.000000
31	4054656	-1	25978	2	929345	1033336.439705	3.923849	3.923849	5	0.969475	1696.000000
32	3929784	-1	26055	2	929345	996174.774148	3.944874	3.944874	5	0.969475	1699.000000
33	3892744	-1	24847	2	929345	755571.569016	5.152052	5.152052	5	0.969475	1704.000000
34	3912800	-1	20332	2	929345	450426.987326	8.686868	8.686868	5	0.969475	1712.000000
35	2599216	-1	21490	1	575799	862726.772824	3.012792	3.012792	5	0.943182	1715.000000
36	2242552	-1	23324	1	575799	959520.356792	2.337159	2.337159	5	0.956328	1717.000000
37	2656712	-1	25138	1	575799	1127574.611642	2.356130	2.356130	5	0.956328	1719.000000
38	2365720	-1	27094	1	575799	1067833.978684	2.215438	2.215438	5	0.956328	1721.000000
39	2353592	-1	27495	1	575799	939722.180431	2.504562	2.504562	5	0.956328	1723.000000
40	4475224	-1	26130	2	929345	1156589.952801	3.869326	3.869326	5	0.956328	1726.000000
41	4787264	-1	25416	2	929345	1044419.175951	4.583662	4.583662	5	0.969475	1730.000000
42	2486496	-1	27179	2	929345	1032545.459714	2.408123	2.408123	5	0.969475	1732.000000
43	260496	-1	29745	2	929345	1021620.789220	0.254983	0.254983	5	0.969475	1732.000000
44	2021248	-1	27913	2	929345	968544.822380	2.086892	2.086892	5	0.969475	1734.000000
45	4153744	-1	23427	2	929345	631980.140111	6.572586	6.572586	5	0.969475	1740.000000
46	2091208	-1	24723	1	575799	727448.618460	2.874716	2.874716	5	0.943182	1742.000000
47	2179248	-1	24773	1	575799	528728.855815	4.121674	4.121674	5	0.956328	1746.000000
48	2571864	-1	23146	1	575799	443592.757693	5.797804	5.797804	5	0.956328	1751.000000
49	2472176	-1	23115	1	575799	588320.621432	4.202090	4.202090	5	0.956328	1755.000000
50	1598376	-1	25194	0	351840	764100.133654	2.091841	2.091841	5	0.911818	1757.000000
51	2389352	-1	25225	1	575799	577135.838545	4.140017	4.140017	5	0.934073	1761.000000
52	1596768	-1	27622	0	351840	899996.382122	1.774194	1.774194	5	0.911818	1762.000000
53	2418568	-1	27172	1	575799	855320.940366	2.827673	2.827673	5	0.934073	1764.000000
54	2396448	-1	27336	1	575799	899620.629573	2.663843	2.663843	5	0.956328	1766.000000
55	2665272	-1	27117	1	575799	924661.282050	2.882431	2.882431	5	0.956328	1768.000000
56	2591288	-1	25668	1	575799	598240.496442	4.331516	4.331516	5	0.956328	1772.000000
57	2514616	-1	24588	1	575799	478864.489246	5.251206	5.251206	5	0.956328	1777.000000
58	2514616	-1	20590	1	575799	307814.536445	8.169257	8.169257	5	0.956328	1785.000000
59	2514616	-1	21045	0	351840	676784.436647	3.715535	3.715535	5	0.911818	1788.000000
60	2514616	-1	21028	0	351840	600412.416975	4.188148	4.188148	5	0.934073	1792.000000
61	2514616	-1	16927	0	351840	303993.730978	8.271934	8.271934	5	0.934073	1800.000000
62	2514616	-1	11992	0	351840	276162.989255	9.105550	9.105550	5	0.934073	1809.000000
63	2514616	-1	4171	0	351840	207081.632847	12.143115	12.143115	5	0.783814	1821.000000
64	2514616	-1	4171	0	351840	186912.489287	13.453440	13.453440	5	-8.348367	1834.000000
65	2514616	-1	4171	0	351840	220024.787707	11.428785	11.428785	5	-6.323712	1845.000000
